,timestamp,sensor_name,sensor_readings
37,2019-08-06T00:09:00Z,sensor_2,0.35460099774474796
38,2019-08-06T00:09:00Z,sensor_3,0.0
39,2019-08-06T00:09:00Z,sensor_4,0.0
40,2019-08-06T00:10:00Z,sensor_1,0.3048955049751372
41,2019-08-06T00:10:00Z,sensor_2,0.3548534568810291
42,2019-08-06T00:10:00Z,sensor_3,0.0
43,2019-08-06T00:10:00Z,sensor_4,0.0
44,2019-08-06T00:11:00Z,sensor_1,0.30517360109373737
45,2019-08-06T00:11:00Z,sensor_2,0.3518646444413327
46,2019-08-06T00:11:00Z,sensor_3,0.0
47,2019-08-06T00:11:00Z,sensor_4,0.0
48,2019-08-06T00:12:00Z,sensor_1,0.31292570017526344
49,2019-08-06T00:12:00Z,sensor_2,0.35017960294633754
50,2019-08-06T00:12:00Z,sensor_3,0.0
51,2019-08-06T00:12:00Z,sensor_4,0.0
52,2019-08-06T00:13:00Z,sensor_1,0.32172075845292225
53,2019-08-06T00:13:00Z,sensor_2,0.3524118607946247
54,2019-08-06T00:13:00Z,sensor_3,0.0
55,2019-08-06T00:13:00Z,sensor_4,0.0
56,2019-08-06T00:14:00Z,sensor_1,0.33118474932321296
57,2019-08-06T00:14:00Z,sensor_2,0.35560199272608317
58,2019-08-06T00:14:00Z,sensor_3,0.0
59,2019-08-06T00:14:00Z,sensor_4,0.0
60,2019-08-06T00:15:00Z,sensor_1,0.3370270395412185
61,2019-08-06T00:15:00Z,sensor_2,0.35789810858116167
62,2019-08-06T00:15:00Z,sensor_3,0.0
63,2019-08-06T00:15:00Z,sensor_4,0.0
64,2019-08-06T00:16:00Z,sensor_1,0.34366523960152473
65,2019-08-06T00:16:00Z,sensor_2,0.357022925579362
66,2019-08-06T00:16:00Z,sensor_3,0.0
67,2019-08-06T00:16:00Z,sensor_4,0.0
68,2019-08-06T00:17:00Z,sensor_1,0.35031424345429807
69,2019-08-06T00:17:00Z,sensor_2,0.35460141354750196
70,2019-08-06T00:17:00Z,sensor_3,0.0
71,2019-08-06T00:17:00Z,sensor_4,0.0
72,2019-08-06T00:18:00Z,sensor_1,0.35958702211235716
73,2019-08-06T00:18:00Z,sensor_2,0.356073357231645
74,2019-08-06T00:18:00Z,sensor_3,0.0
75,2019-08-06T00:18:00Z,sensor_4,0.0
76,2019-08-06T00:19:00Z,sensor_1,0.36141425555867146
77,2019-08-06T00:19:00Z,sensor_2,0.35965451874071297
78,2019-08-06T00:19:00Z,sensor_3,0.0
79,2019-08-06T00:19:00Z,sensor_4,0.0
80,2019-08-06T00:20:00Z,sensor_1,0.3639522743501564
81,2019-08-06T00:20:00Z,sensor_2,0.3611961398309256
82,2019-08-06T00:20:00Z,sensor_3,0.0
83,2019-08-06T00:20:00Z,sensor_4,0.0
84,2019-08-06T00:21:00Z,sensor_1,0.36409762147829094
85,2019-08-06T00:21:00Z,sensor_2,0.35874873626774106
86,2019-08-06T00:21:00Z,sensor_3,0.0
87,2019-08-06T00:21:00Z,sensor_4,0.0
88,2019-08-06T00:22:00Z,sensor_1,0.36498753146856666
89,2019-08-06T00:22:00Z,sensor_2,0.35730052705062865
90,2019-08-06T00:22:00Z,sensor_3,0.0
91,2019-08-06T00:22:00Z,sensor_4,0.0
92,2019-08-06T00:23:00Z,sensor_1,0.36727049973708703
93,2019-08-06T00:23:00Z,sensor_2,0.35850834591550296
94,2019-08-06T00:23:00Z,sensor_3,0.0
95,2019-08-06T00:23:00Z,sensor_4,0.0
96,2019-08-06T00:24:00Z,sensor_1,0.36444709599042446
97,2019-08-06T00:24:00Z,sensor_2,0.3611047027393044
98,2019-08-06T00:24:00Z,sensor_3,0.0
99,2019-08-06T00:24:00Z,sensor_4,0.0
100,2019-08-06T00:25:00Z,sensor_1,0.36389117845061647
101,2019-08-06T00:25:00Z,sensor_2,0.36344804693560695
102,2019-08-06T00:25:00Z,sensor_3,0.0
103,2019-08-06T00:25:00Z,sensor_4,0.0
104,2019-08-06T00:26:00Z,sensor_1,0.361281268288584
105,2019-08-06T00:26:00Z,sensor_2,0.3625172749342036
106,2019-08-06T00:26:00Z,sensor_3,0.0
107,2019-08-06T00:26:00Z,sensor_4,0.0
108,2019-08-06T00:27:00Z,sensor_1,0.3613003467639102
109,2019-08-06T00:27:00Z,sensor_2,0.35964617348082517
110,2019-08-06T00:27:00Z,sensor_3,0.0
111,2019-08-06T00:27:00Z,sensor_4,0.0
112,2019-08-06T00:28:00Z,sensor_1,0.3610597391771784
113,2019-08-06T00:28:00Z,sensor_2,0.359712006134304
114,2019-08-06T00:28:00Z,sensor_3,0.0
115,2019-08-06T00:28:00Z,sensor_4,0.0
116,2019-08-06T00:29:00Z,sensor_1,0.3587902117427304
117,2019-08-06T00:29:00Z,sensor_2,0.36963428274531496
118,2019-08-06T00:29:00Z,sensor_3,0.0
119,2019-08-06T00:29:00Z,sensor_4,0.0
120,2019-08-06T00:30:00Z,sensor_1,0.35548432779595407
121,2019-08-06T00:30:00Z,sensor_2,0.3844532995603078
122,2019-08-06T00:30:00Z,sensor_3,0.0
123,2019-08-06T00:30:00Z,sensor_4,0.0
124,2019-08-06T00:31:00Z,sensor_1,0.3588374223847819
125,2019-08-06T00:31:00Z,sensor_2,0.39740788803632254
126,2019-08-06T00:31:00Z,sensor_3,0.0
127,2019-08-06T00:31:00Z,sensor_4,0.0
128,2019-08-06T00:32:00Z,sensor_1,0.35880932007939625
129,2019-08-06T00:32:00Z,sensor_2,0.41184439699584896
130,2019-08-06T00:32:00Z,sensor_3,0.0
131,2019-08-06T00:32:00Z,sensor_4,0.0
132,2019-08-06T00:33:00Z,sensor_1,0.3596456275115225
133,2019-08-06T00:33:00Z,sensor_2,0.42235625509531327
134,2019-08-06T00:33:00Z,sensor_3,0.0
135,2019-08-06T00:33:00Z,sensor_4,0.0
136,2019-08-06T00:34:00Z,sensor_1,0.35486425453670756
137,2019-08-06T00:34:00Z,sensor_2,0.43524260818804983
138,2019-08-06T00:34:00Z,sensor_3,0.0
139,2019-08-06T00:34:00Z,sensor_4,0.0
140,2019-08-06T00:35:00Z,sensor_1,0.3689705600573743
141,2019-08-06T00:35:00Z,sensor_2,0.4377732850611864
142,2019-08-06T00:35:00Z,sensor_3,0.0
143,2019-08-06T00:35:00Z,sensor_4,0.0
144,2019-08-06T00:36:00Z,sensor_1,0.3838809774020411
145,2019-08-06T00:36:00Z,sensor_2,0.4260090051915677
146,2019-08-06T00:36:00Z,sensor_3,0.0
147,2019-08-06T00:36:00Z,sensor_4,0.0
148,2019-08-06T00:37:00Z,sensor_1,0.3972490408294316
149,2019-08-06T00:37:00Z,sensor_2,0.41042296983490023
150,2019-08-06T00:37:00Z,sensor_3,0.0
151,2019-08-06T00:37:00Z,sensor_4,0.0
152,2019-08-06T00:38:00Z,sensor_1,0.4101237589776867
153,2019-08-06T00:38:00Z,sensor_2,0.3962362785051876
154,2019-08-06T00:38:00Z,sensor_3,0.0
155,2019-08-06T00:38:00Z,sensor_4,0.0
156,2019-08-06T00:39:00Z,sensor_1,0.4214419983487627
157,2019-08-06T00:39:00Z,sensor_2,0.3799071514762553
158,2019-08-06T00:39:00Z,sensor_3,0.0
159,2019-08-06T00:39:00Z,sensor_4,0.0
160,2019-08-06T00:40:00Z,sensor_1,0.4317716050549536
161,2019-08-06T00:40:00Z,sensor_2,0.3705351362959237
162,2019-08-06T00:40:00Z,sensor_3,0.0
163,2019-08-06T00:40:00Z,sensor_4,0.0
164,2019-08-06T00:41:00Z,sensor_1,0.4484807642818438
165,2019-08-06T00:41:00Z,sensor_2,0.35729486476250827
166,2019-08-06T00:41:00Z,sensor_3,0.0
167,2019-08-06T00:41:00Z,sensor_4,0.0
168,2019-08-06T00:42:00Z,sensor_1,0.44446382063372836
169,2019-08-06T00:42:00Z,sensor_2,0.357696652004448
170,2019-08-06T00:42:00Z,sensor_3,0.0
171,2019-08-06T00:42:00Z,sensor_4,0.0
172,2019-08-06T00:43:00Z,sensor_1,0.4444249485775502
173,2019-08-06T00:43:00Z,sensor_2,0.35858991238422044
174,2019-08-06T00:43:00Z,sensor_3,0.0
175,2019-08-06T00:43:00Z,sensor_4,0.0
176,2019-08-06T00:44:00Z,sensor_1,0.4482476493878702
177,2019-08-06T00:44:00Z,sensor_2,0.35852626838104396
178,2019-08-06T00:44:00Z,sensor_3,0.0
179,2019-08-06T00:44:00Z,sensor_4,0.0
180,2019-08-06T00:45:00Z,sensor_1,0.4450900101511508
181,2019-08-06T00:45:00Z,sensor_2,0.3572502282319252
182,2019-08-06T00:45:00Z,sensor_3,0.0
183,2019-08-06T00:45:00Z,sensor_4,0.0
184,2019-08-06T00:46:00Z,sensor_1,0.44906731492393215
185,2019-08-06T00:46:00Z,sensor_2,0.35750274909295143
186,2019-08-06T00:46:00Z,sensor_3,0.0
187,2019-08-06T00:46:00Z,sensor_4,0.0
188,2019-08-06T00:47:00Z,sensor_1,0.45268928994820845
189,2019-08-06T00:47:00Z,sensor_2,0.35419780168900084
190,2019-08-06T00:47:00Z,sensor_3,0.0
191,2019-08-06T00:47:00Z,sensor_4,0.0
192,2019-08-06T00:48:00Z,sensor_1,0.44990294607836856
193,2019-08-06T00:48:00Z,sensor_2,0.3465383723305644
194,2019-08-06T00:48:00Z,sensor_3,0.0
195,2019-08-06T00:48:00Z,sensor_4,0.0
196,2019-08-06T00:49:00Z,sensor_1,0.47860768145664245
197,2019-08-06T00:49:00Z,sensor_2,0.33655558257874785
198,2019-08-06T00:49:00Z,sensor_3,0.0
199,2019-08-06T00:49:00Z,sensor_4,0.0
200,2019-08-06T00:50:00Z,sensor_1,0.5090920482193624
201,2019-08-06T00:50:00Z,sensor_2,0.32836929347614374
202,2019-08-06T00:50:00Z,sensor_3,0.0
203,2019-08-06T00:50:00Z,sensor_4,0.0
204,2019-08-06T00:51:00Z,sensor_1,0.5330961281273254
205,2019-08-06T00:51:00Z,sensor_2,0.3208027587705504
206,2019-08-06T00:51:00Z,sensor_3,0.0
207,2019-08-06T00:51:00Z,sensor_4,0.0
208,2019-08-06T00:52:00Z,sensor_1,0.5648602832282934
209,2019-08-06T00:52:00Z,sensor_2,0.3154333429808016
210,2019-08-06T00:52:00Z,sensor_3,0.0
211,2019-08-06T00:52:00Z,sensor_4,0.0
212,2019-08-06T00:53:00Z,sensor_1,0.6081683275063927
213,2019-08-06T00:53:00Z,sensor_2,0.31006594818820576
214,2019-08-06T00:53:00Z,sensor_3,0.0
215,2019-08-06T00:53:00Z,sensor_4,0.0
216,2019-08-06T00:54:00Z,sensor_1,0.6374244657924495
217,2019-08-06T00:54:00Z,sensor_2,0.3046578536373765
218,2019-08-06T00:54:00Z,sensor_3,0.0
219,2019-08-06T00:54:00Z,sensor_4,0.0
220,2019-08-06T00:55:00Z,sensor_1,0.6939678182498523
221,2019-08-06T00:55:00Z,sensor_2,0.30496621488143094
222,2019-08-06T00:55:00Z,sensor_3,0.0
223,2019-08-06T00:55:00Z,sensor_4,0.0
224,2019-08-06T00:56:00Z,sensor_1,0.6951589670844909
225,2019-08-06T00:56:00Z,sensor_2,0.30511646603771947
226,2019-08-06T00:56:00Z,sensor_3,0.003975687778732251
227,2019-08-06T00:56:00Z,sensor_4,0.0
228,2019-08-06T00:57:00Z,sensor_1,0.7068864405931672
229,2019-08-06T00:57:00Z,sensor_2,0.3044341446469858
230,2019-08-06T00:57:00Z,sensor_3,0.00801138083977182
231,2019-08-06T00:57:00Z,sensor_4,0.0
232,2019-08-06T00:58:00Z,sensor_1,0.7056013403922967
233,2019-08-06T00:58:00Z,sensor_2,0.30194532919207795
234,2019-08-06T00:58:00Z,sensor_3,0.013151223862614692
235,2019-08-06T00:58:00Z,sensor_4,0.0
236,2019-08-06T00:59:00Z,sensor_1,0.7263708860487257
237,2019-08-06T00:59:00Z,sensor_2,0.29467060253957733
238,2019-08-06T00:59:00Z,sensor_3,0.018366939461528564
239,2019-08-06T00:59:00Z,sensor_4,0.0
240,2019-08-06T01:00:00Z,sensor_1,0.7334962399130063
241,2019-08-06T01:00:00Z,sensor_2,0.2899732334050781
242,2019-08-06T01:00:00Z,sensor_3,0.023478438291975712
243,2019-08-06T01:00:00Z,sensor_4,0.0
244,2019-08-06T01:01:00Z,sensor_1,0.7550385843387208
245,2019-08-06T01:01:00Z,sensor_2,0.2842366955810528
246,2019-08-06T01:01:00Z,sensor_3,0.02776673905754168
247,2019-08-06T01:01:00Z,sensor_4,0.0
248,2019-08-06T01:02:00Z,sensor_1,0.7419280210669907
249,2019-08-06T01:02:00Z,sensor_2,0.2784461355593948
250,2019-08-06T01:02:00Z,sensor_3,0.030310679907614824
251,2019-08-06T01:02:00Z,sensor_4,0.0
252,2019-08-06T01:03:00Z,sensor_1,0.769594705607153
253,2019-08-06T01:03:00Z,sensor_2,0.27307566464036104
254,2019-08-06T01:03:00Z,sensor_3,0.03472606748059481
255,2019-08-06T01:03:00Z,sensor_4,0.0
256,2019-08-06T01:04:00Z,sensor_1,0.7836531248529779
257,2019-08-06T01:04:00Z,sensor_2,0.2677082110933108
258,2019-08-06T01:04:00Z,sensor_3,0.03802718158092899
259,2019-08-06T01:04:00Z,sensor_4,0.0
260,2019-08-06T01:05:00Z,sensor_1,0.8036461755401734
261,2019-08-06T01:05:00Z,sensor_2,0.26576531249292545
262,2019-08-06T01:05:00Z,sensor_3,0.042602896192549755
263,2019-08-06T01:05:00Z,sensor_4,0.0
264,2019-08-06T01:06:00Z,sensor_1,0.7855828332546071
265,2019-08-06T01:06:00Z,sensor_2,0.2669172035989156
266,2019-08-06T01:06:00Z,sensor_3,0.04550268162320181
267,2019-08-06T01:06:00Z,sensor_4,0.0
268,2019-08-06T01:07:00Z,sensor_1,0.7701397333800779
269,2019-08-06T01:07:00Z,sensor_2,0.2672439662866358
270,2019-08-06T01:07:00Z,sensor_3,0.049674858351366535
271,2019-08-06T01:07:00Z,sensor_4,0.0
272,2019-08-06T01:08:00Z,sensor_1,0.7747967394735045
273,2019-08-06T01:08:00Z,sensor_2,0.26082217706086286
274,2019-08-06T01:08:00Z,sensor_3,0.052754410871426516
275,2019-08-06T01:08:00Z,sensor_4,0.0
276,2019-08-06T01:09:00Z,sensor_1,0.7764308810183029
277,2019-08-06T01:09:00Z,sensor_2,0.25901897619668446
278,2019-08-06T01:09:00Z,sensor_3,0.05863045217262275
279,2019-08-06T01:09:00Z,sensor_4,0.0
280,2019-08-06T01:10:00Z,sensor_1,0.7757915920242227
281,2019-08-06T01:10:00Z,sensor_2,0.2524411984811301
282,2019-08-06T01:10:00Z,sensor_3,0.06420886726325381
283,2019-08-06T01:10:00Z,sensor_4,0.0
284,2019-08-06T01:11:00Z,sensor_1,0.7694930109733298
285,2019-08-06T01:11:00Z,sensor_2,0.24995103246110106
286,2019-08-06T01:11:00Z,sensor_3,0.06780709279650232
287,2019-08-06T01:11:00Z,sensor_4,0.0
288,2019-08-06T01:12:00Z,sensor_1,0.7902321585869587
289,2019-08-06T01:12:00Z,sensor_2,0.24653720727363582
290,2019-08-06T01:12:00Z,sensor_3,0.07229442205462544
291,2019-08-06T01:12:00Z,sensor_4,0.0
292,2019-08-06T01:13:00Z,sensor_1,0.7980952986941288
293,2019-08-06T01:13:00Z,sensor_2,0.2416908805066883
294,2019-08-06T01:13:00Z,sensor_3,0.0759977042643597
295,2019-08-06T01:13:00Z,sensor_4,0.0
296,2019-08-06T01:14:00Z,sensor_1,0.7842065405361769
297,2019-08-06T01:14:00Z,sensor_2,0.23383112746373402
298,2019-08-06T01:14:00Z,sensor_3,0.07941201585556124
299,2019-08-06T01:14:00Z,sensor_4,0.00238108872197762
300,2019-08-06T01:15:00Z,sensor_1,0.7820958994106884
301,2019-08-06T01:15:00Z,sensor_2,0.23130601599127387
302,2019-08-06T01:15:00Z,sensor_3,0.08412380263475072
303,2019-08-06T01:15:00Z,sensor_4,0.005539492684631719
304,2019-08-06T01:16:00Z,sensor_1,0.7732957954242419
305,2019-08-06T01:16:00Z,sensor_2,0.22904026966908286
306,2019-08-06T01:16:00Z,sensor_3,0.08782873410205894
307,2019-08-06T01:16:00Z,sensor_4,0.008162340642238752
308,2019-08-06T01:17:00Z,sensor_1,0.7679909203267812
309,2019-08-06T01:17:00Z,sensor_2,0.2230714713787887
310,2019-08-06T01:17:00Z,sensor_3,0.0914994257545595
311,2019-08-06T01:17:00Z,sensor_4,0.011801753716007557
312,2019-08-06T01:18:00Z,sensor_1,0.7378845289855642
313,2019-08-06T01:18:00Z,sensor_2,0.21530001056087655
314,2019-08-06T01:18:00Z,sensor_3,0.0973039236928065
315,2019-08-06T01:18:00Z,sensor_4,0.014150735597665665
316,2019-08-06T01:19:00Z,sensor_1,0.7330837175709719
317,2019-08-06T01:19:00Z,sensor_2,0.20171420044658472
318,2019-08-06T01:19:00Z,sensor_3,0.11233827309950473
319,2019-08-06T01:19:00Z,sensor_4,0.02071512597355263
320,2019-08-06T01:20:00Z,sensor_1,0.7544590081234022
321,2019-08-06T01:20:00Z,sensor_2,0.18790861168027884
322,2019-08-06T01:20:00Z,sensor_3,0.14559701686285786
323,2019-08-06T01:20:00Z,sensor_4,0.029805350415003096
324,2019-08-06T01:21:00Z,sensor_1,0.7764486704789157
325,2019-08-06T01:21:00Z,sensor_2,0.17704328201957065
326,2019-08-06T01:21:00Z,sensor_3,0.1915992747572436
327,2019-08-06T01:21:00Z,sensor_4,0.04064192876938111
328,2019-08-06T01:22:00Z,sensor_1,0.7909293289205119
329,2019-08-06T01:22:00Z,sensor_2,0.16790915872328738
330,2019-08-06T01:22:00Z,sensor_3,0.24044480602259577
331,2019-08-06T01:22:00Z,sensor_4,0.05140143304882594
332,2019-08-06T01:23:00Z,sensor_1,0.8239999222307994
333,2019-08-06T01:23:00Z,sensor_2,0.15750233596387986
334,2019-08-06T01:23:00Z,sensor_3,0.2784195290992617
335,2019-08-06T01:23:00Z,sensor_4,0.06323239370114608
336,2019-08-06T01:24:00Z,sensor_1,0.8010057115112346
337,2019-08-06T01:24:00Z,sensor_2,0.1517560472674423
338,2019-08-06T01:24:00Z,sensor_3,0.3204453648134342
339,2019-08-06T01:24:00Z,sensor_4,0.07432783032577883
340,2019-08-06T01:25:00Z,sensor_1,0.8135666267304511
341,2019-08-06T01:25:00Z,sensor_2,0.14637939913317244
342,2019-08-06T01:25:00Z,sensor_3,0.3618510701521056
343,2019-08-06T01:25:00Z,sensor_4,0.08788076176821247
344,2019-08-06T01:26:00Z,sensor_1,0.7965851097354137
345,2019-08-06T01:26:00Z,sensor_2,0.1452382973951718
346,2019-08-06T01:26:00Z,sensor_3,0.39028909110013843
347,2019-08-06T01:26:00Z,sensor_4,0.09865310446094444
348,2019-08-06T01:27:00Z,sensor_1,0.7929967325360656
349,2019-08-06T01:27:00Z,sensor_2,0.1435299468886444
350,2019-08-06T01:27:00Z,sensor_3,0.3876051782008547
351,2019-08-06T01:27:00Z,sensor_4,0.10511704170238945
352,2019-08-06T01:28:00Z,sensor_1,0.7732174544381267
353,2019-08-06T01:28:00Z,sensor_2,0.1433133418107687
354,2019-08-06T01:28:00Z,sensor_3,0.37310650564260395
355,2019-08-06T01:28:00Z,sensor_4,0.11254817049778454
356,2019-08-06T01:29:00Z,sensor_1,0.7483225482395517
357,2019-08-06T01:29:00Z,sensor_2,0.1413520238471898
358,2019-08-06T01:29:00Z,sensor_3,0.3536965774374483
359,2019-08-06T01:29:00Z,sensor_4,0.1205022792527658
360,2019-08-06T01:30:00Z,sensor_1,0.7388601826203041
361,2019-08-06T01:30:00Z,sensor_2,0.13749300707375645
362,2019-08-06T01:30:00Z,sensor_3,0.3464731175374183
363,2019-08-06T01:30:00Z,sensor_4,0.12988736275712964
364,2019-08-06T01:31:00Z,sensor_1,0.7491233583666843
365,2019-08-06T01:31:00Z,sensor_2,0.13316984114413455
366,2019-08-06T01:31:00Z,sensor_3,0.33710267768963864
367,2019-08-06T01:31:00Z,sensor_4,0.1398530062602642
368,2019-08-06T01:32:00Z,sensor_1,0.7509071627225536
369,2019-08-06T01:32:00Z,sensor_2,0.1306207369992075
370,2019-08-06T01:32:00Z,sensor_3,0.32820032974552915
371,2019-08-06T01:32:00Z,sensor_4,0.1471793432225419
372,2019-08-06T01:33:00Z,sensor_1,0.7555402108631932
373,2019-08-06T01:33:00Z,sensor_2,0.12896522312848235
374,2019-08-06T01:33:00Z,sensor_3,0.3217232443554141
375,2019-08-06T01:33:00Z,sensor_4,0.15628715785816705
376,2019-08-06T01:34:00Z,sensor_1,0.7578207840686482
377,2019-08-06T01:34:00Z,sensor_2,0.1266275422115578
378,2019-08-06T01:34:00Z,sensor_3,0.31879362997749183
379,2019-08-06T01:34:00Z,sensor_4,0.1667403392732939
380,2019-08-06T01:35:00Z,sensor_1,0.7587446348566453
381,2019-08-06T01:35:00Z,sensor_2,0.12416422866750576
382,2019-08-06T01:35:00Z,sensor_3,0.3040948633670011
383,2019-08-06T01:35:00Z,sensor_4,0.1741704472542902
384,2019-08-06T01:36:00Z,sensor_1,0.7599838667212968
385,2019-08-06T01:36:00Z,sensor_2,0.12196291580756802
386,2019-08-06T01:36:00Z,sensor_3,0.2950577488251822
387,2019-08-06T01:36:00Z,sensor_4,0.18690959745895552
388,2019-08-06T01:37:00Z,sensor_1,0.7422278743667443
389,2019-08-06T01:37:00Z,sensor_2,0.11824922413031269
390,2019-08-06T01:37:00Z,sensor_3,0.2978692958551421
391,2019-08-06T01:37:00Z,sensor_4,0.22147250407984165
392,2019-08-06T01:38:00Z,sensor_1,0.7532617515964644
393,2019-08-06T01:38:00Z,sensor_2,0.1111976737452064
394,2019-08-06T01:38:00Z,sensor_3,0.33908109890948124
395,2019-08-06T01:38:00Z,sensor_4,0.2880547595897258
396,2019-08-06T01:39:00Z,sensor_1,0.7553459724164737
397,2019-08-06T01:39:00Z,sensor_2,0.1005281208836657
398,2019-08-06T01:39:00Z,sensor_3,0.3845921608440226
399,2019-08-06T01:39:00Z,sensor_4,0.3613308678745317
400,2019-08-06T01:40:00Z,sensor_1,0.765512545307804
401,2019-08-06T01:40:00Z,sensor_2,0.08606675714430445
402,2019-08-06T01:40:00Z,sensor_3,0.44528587329222113
403,2019-08-06T01:40:00Z,sensor_4,0.4324586229826144
404,2019-08-06T01:41:00Z,sensor_1,0.759265239641213
405,2019-08-06T01:41:00Z,sensor_2,0.07307667509086979
406,2019-08-06T01:41:00Z,sensor_3,0.5008859477392602
407,2019-08-06T01:41:00Z,sensor_4,0.5090135539038882
408,2019-08-06T01:42:00Z,sensor_1,0.7758694551681167
409,2019-08-06T01:42:00Z,sensor_2,0.06032093544531314
410,2019-08-06T01:42:00Z,sensor_3,0.5945790479288275
411,2019-08-06T01:42:00Z,sensor_4,0.6138687241389327
412,2019-08-06T01:43:00Z,sensor_1,0.7673480515542352
413,2019-08-06T01:43:00Z,sensor_2,0.046134341526420486
414,2019-08-06T01:43:00Z,sensor_3,0.700810260071077
415,2019-08-06T01:43:00Z,sensor_4,0.7050732212653432
416,2019-08-06T01:44:00Z,sensor_1,0.781608616930465
417,2019-08-06T01:44:00Z,sensor_2,0.034960937146695126
418,2019-08-06T01:44:00Z,sensor_3,0.7904211313696898
419,2019-08-06T01:44:00Z,sensor_4,0.7518974748745413
420,2019-08-06T01:45:00Z,sensor_1,0.755012826773314
421,2019-08-06T01:45:00Z,sensor_2,0.026629170141453273
422,2019-08-06T01:45:00Z,sensor_3,0.7928637460301295
423,2019-08-06T01:45:00Z,sensor_4,0.7239481891341197
424,2019-08-06T01:46:00Z,sensor_1,0.7423096653596983
425,2019-08-06T01:46:00Z,sensor_2,0.02207820667228022
426,2019-08-06T01:46:00Z,sensor_3,0.8030995625030171
427,2019-08-06T01:46:00Z,sensor_4,0.7280907638826781
428,2019-08-06T01:47:00Z,sensor_1,0.7404351958855326
429,2019-08-06T01:47:00Z,sensor_2,0.018401179262776846
430,2019-08-06T01:47:00Z,sensor_3,0.795811669241393
431,2019-08-06T01:47:00Z,sensor_4,0.7188147789593953
432,2019-08-06T01:48:00Z,sensor_1,0.7445974356244236
433,2019-08-06T01:48:00Z,sensor_2,0.016075976373301715
434,2019-08-06T01:48:00Z,sensor_3,0.8156825353598491
435,2019-08-06T01:48:00Z,sensor_4,0.726339861435418
436,2019-08-06T01:49:00Z,sensor_1,0.7281385248284258
437,2019-08-06T01:49:00Z,sensor_2,0.012624704755479388
438,2019-08-06T01:49:00Z,sensor_3,0.7985578749755986
439,2019-08-06T01:49:00Z,sensor_4,0.7238503114766912
440,2019-08-06T01:50:00Z,sensor_1,0.747591183037607
441,2019-08-06T01:50:00Z,sensor_2,0.009631856638258829
442,2019-08-06T01:50:00Z,sensor_3,0.7929427733764827
443,2019-08-06T01:50:00Z,sensor_4,0.740777791206952
444,2019-08-06T01:51:00Z,sensor_1,0.7375625952860085
445,2019-08-06T01:51:00Z,sensor_2,0.006965553479317821
446,2019-08-06T01:51:00Z,sensor_3,0.7726931039018259
447,2019-08-06T01:51:00Z,sensor_4,0.7524812445312283
448,2019-08-06T01:52:00Z,sensor_1,0.7474733538718992
449,2019-08-06T01:52:00Z,sensor_2,0.0049044166533711575
450,2019-08-06T01:52:00Z,sensor_3,0.7864586919954488
451,2019-08-06T01:52:00Z,sensor_4,0.7699683352794162
452,2019-08-06T01:53:00Z,sensor_1,0.7637959770509883
453,2019-08-06T01:53:00Z,sensor_2,0.003001905512789449
454,2019-08-06T01:53:00Z,sensor_3,0.778554086378983
455,2019-08-06T01:53:00Z,sensor_4,0.7676890282408235
456,2019-08-06T01:54:00Z,sensor_1,0.7351577551515562
