timestamp,sensor_name,sensor_readings
2019-08-05T06:13:00Z,sensor_2,80.74680493
2019-08-05T06:13:00Z,sensor_3,100.8929204
2019-08-05T06:13:00Z,sensor_4,115.7592062
2019-08-05T06:14:00Z,sensor_1,67.38319536
2019-08-05T06:14:00Z,sensor_2,81.56117364
2019-08-05T06:14:00Z,sensor_3,100.0437118
2019-08-05T06:14:00Z,sensor_4,115.5193058
2019-08-05T06:15:00Z,sensor_1,67.96027873
2019-08-05T06:15:00Z,sensor_2,82.32790523
2019-08-05T06:15:00Z,sensor_3,99.43184228
2019-08-05T06:15:00Z,sensor_4,115.2204443
2019-08-05T06:16:00Z,sensor_1,67.35257843
2019-08-05T06:16:00Z,sensor_2,83.28482731
2019-08-05T06:16:00Z,sensor_3,98.85249578
2019-08-05T06:16:00Z,sensor_4,114.817667
2019-08-05T06:17:00Z,sensor_1,67.3123235
2019-08-05T06:17:00Z,sensor_2,84.0829178
2019-08-05T06:17:00Z,sensor_3,98.20804375
2019-08-05T06:17:00Z,sensor_4,114.5206624
2019-08-05T06:18:00Z,sensor_1,66.57191701
2019-08-05T06:18:00Z,sensor_2,84.94988746
2019-08-05T06:18:00Z,sensor_3,97.65785853
2019-08-05T06:18:00Z,sensor_4,114.1504379
2019-08-05T06:19:00Z,sensor_1,66.64594149
2019-08-05T06:19:00Z,sensor_2,85.8624388
2019-08-05T06:19:00Z,sensor_3,96.80288345
2019-08-05T06:19:00Z,sensor_4,113.8370496
2019-08-05T06:20:00Z,sensor_1,66.15899031
2019-08-05T06:20:00Z,sensor_2,86.39089056
2019-08-05T06:20:00Z,sensor_3,96.23064728
2019-08-05T06:20:00Z,sensor_4,113.4831645
2019-08-05T06:21:00Z,sensor_1,65.18938004
2019-08-05T06:21:00Z,sensor_2,86.35861462
2019-08-05T06:21:00Z,sensor_3,95.7907024
2019-08-05T06:21:00Z,sensor_4,113.0323974
2019-08-05T06:22:00Z,sensor_1,64.80964354
2019-08-05T06:22:00Z,sensor_2,86.22685119
2019-08-05T06:22:00Z,sensor_3,95.00736474
2019-08-05T06:22:00Z,sensor_4,112.6493063
2019-08-05T06:23:00Z,sensor_1,65.08901782
2019-08-05T06:23:00Z,sensor_2,86.22461642
2019-08-05T06:23:00Z,sensor_3,94.24975281
2019-08-05T06:23:00Z,sensor_4,112.3084687
2019-08-05T06:24:00Z,sensor_1,64.71281154
2019-08-05T06:24:00Z,sensor_2,86.10853882
2019-08-05T06:24:00Z,sensor_3,93.65840873
2019-08-05T06:24:00Z,sensor_4,111.9035907
2019-08-05T06:25:00Z,sensor_1,65.44527925
2019-08-05T06:25:00Z,sensor_2,86.65340912
2019-08-05T06:25:00Z,sensor_3,92.69850439
2019-08-05T06:25:00Z,sensor_4,111.5702803
2019-08-05T06:26:00Z,sensor_1,65.36732115
2019-08-05T06:26:00Z,sensor_2,87.11793225
2019-08-05T06:26:00Z,sensor_3,92.08608198
2019-08-05T06:26:00Z,sensor_4,111.1946959
2019-08-05T06:27:00Z,sensor_1,64.872803
2019-08-05T06:27:00Z,sensor_2,87.77808312
2019-08-05T06:27:00Z,sensor_3,91.42204746
2019-08-05T06:27:00Z,sensor_4,110.7243787
2019-08-05T06:28:00Z,sensor_1,65.43738255
2019-08-05T06:28:00Z,sensor_2,88.472296
2019-08-05T06:28:00Z,sensor_3,90.91004892
2019-08-05T06:28:00Z,sensor_4,110.3470007
2019-08-05T06:29:00Z,sensor_1,65.08022492
2019-08-05T06:29:00Z,sensor_2,88.88809372
2019-08-05T06:29:00Z,sensor_3,90.08677262
2019-08-05T06:29:00Z,sensor_4,109.9323988
2019-08-05T06:30:00Z,sensor_1,64.93735534
2019-08-05T06:30:00Z,sensor_2,89.20149236
2019-08-05T06:30:00Z,sensor_3,89.23541689
2019-08-05T06:30:00Z,sensor_4,109.4478818
2019-08-05T06:31:00Z,sensor_1,66.07702658
2019-08-05T06:31:00Z,sensor_2,89.72639979
2019-08-05T06:31:00Z,sensor_3,88.34029594
2019-08-05T06:31:00Z,sensor_4,109.0029515
2019-08-05T06:32:00Z,sensor_1,65.74502355
2019-08-05T06:32:00Z,sensor_2,89.74638296
2019-08-05T06:32:00Z,sensor_3,87.97169242
2019-08-05T06:32:00Z,sensor_4,108.446933
2019-08-05T06:33:00Z,sensor_1,66.01320259
2019-08-05T06:33:00Z,sensor_2,89.64657202
2019-08-05T06:33:00Z,sensor_3,87.35545862
2019-08-05T06:33:00Z,sensor_4,108.0557789
2019-08-05T06:34:00Z,sensor_1,66.9778484
2019-08-05T06:34:00Z,sensor_2,89.98665663
2019-08-05T06:34:00Z,sensor_3,86.77886364
2019-08-05T06:34:00Z,sensor_4,107.6107666
2019-08-05T06:35:00Z,sensor_1,66.50725623
2019-08-05T06:35:00Z,sensor_2,90.11919909
2019-08-05T06:35:00Z,sensor_3,85.19017172
2019-08-05T06:35:00Z,sensor_4,107.1296773
2019-08-05T06:36:00Z,sensor_1,67.34992992
2019-08-05T06:36:00Z,sensor_2,90.60936532
2019-08-05T06:36:00Z,sensor_3,84.33780019
2019-08-05T06:36:00Z,sensor_4,106.654753
2019-08-05T06:37:00Z,sensor_1,67.57892811
2019-08-05T06:37:00Z,sensor_2,90.97278534
2019-08-05T06:37:00Z,sensor_3,83.47560195
2019-08-05T06:37:00Z,sensor_4,106.2528438
2019-08-05T06:38:00Z,sensor_1,66.74559381
2019-08-05T06:38:00Z,sensor_2,91.49855839
2019-08-05T06:38:00Z,sensor_3,82.67609053
2019-08-05T06:38:00Z,sensor_4,105.6943542
2019-08-05T06:39:00Z,sensor_1,67.68872854
2019-08-05T06:39:00Z,sensor_2,91.77138004
2019-08-05T06:39:00Z,sensor_3,79.73039388
2019-08-05T06:39:00Z,sensor_4,105.2596859
2019-08-05T06:40:00Z,sensor_1,68.09644065
2019-08-05T06:40:00Z,sensor_2,92.28576927
2019-08-05T06:40:00Z,sensor_3,76.62309928
2019-08-05T06:40:00Z,sensor_4,104.5580917
2019-08-05T06:41:00Z,sensor_1,68.37468071
2019-08-05T06:41:00Z,sensor_2,92.12738752
2019-08-05T06:41:00Z,sensor_3,73.39717444
2019-08-05T06:41:00Z,sensor_4,104.1103616
2019-08-05T06:42:00Z,sensor_1,68.6257974
2019-08-05T06:42:00Z,sensor_2,92.38830974
2019-08-05T06:42:00Z,sensor_3,71.25128675
2019-08-05T06:42:00Z,sensor_4,103.5777066
2019-08-05T06:43:00Z,sensor_1,68.7500853
2019-08-05T06:43:00Z,sensor_2,92.42447687
2019-08-05T06:43:00Z,sensor_3,69.81488389
2019-08-05T06:43:00Z,sensor_4,102.9053277
2019-08-05T06:44:00Z,sensor_1,69.26365868
2019-08-05T06:44:00Z,sensor_2,92.8473141
2019-08-05T06:44:00Z,sensor_3,68.55864019
2019-08-05T06:44:00Z,sensor_4,102.26675
2019-08-05T06:45:00Z,sensor_1,69.0785255
2019-08-05T06:45:00Z,sensor_2,93.12617603
2019-08-05T06:45:00Z,sensor_3,66.93367545
2019-08-05T06:45:00Z,sensor_4,101.6384399
2019-08-05T06:46:00Z,sensor_1,68.3884737
2019-08-05T06:46:00Z,sensor_2,93.43736523
2019-08-05T06:46:00Z,sensor_3,66.65353381
2019-08-05T06:46:00Z,sensor_4,101.1217957
2019-08-05T06:47:00Z,sensor_1,69.07432316
2019-08-05T06:47:00Z,sensor_2,93.53794964
2019-08-05T06:47:00Z,sensor_3,67.33776507
2019-08-05T06:47:00Z,sensor_4,100.6230453
2019-08-05T06:48:00Z,sensor_1,68.99329456
2019-08-05T06:48:00Z,sensor_2,93.82624757
2019-08-05T06:48:00Z,sensor_3,67.61271268
2019-08-05T06:48:00Z,sensor_4,100.0143227
2019-08-05T06:49:00Z,sensor_1,69.29997521
2019-08-05T06:49:00Z,sensor_2,94.04591672
2019-08-05T06:49:00Z,sensor_3,68.73891443
2019-08-05T06:49:00Z,sensor_4,99.31676709
2019-08-05T06:50:00Z,sensor_1,68.46982699
2019-08-05T06:50:00Z,sensor_2,94.32461838
2019-08-05T06:50:00Z,sensor_3,68.71013872
2019-08-05T06:50:00Z,sensor_4,99.00340618
2019-08-05T06:51:00Z,sensor_1,68.35695741
2019-08-05T06:51:00Z,sensor_2,94.26709496
2019-08-05T06:51:00Z,sensor_3,68.2254603
2019-08-05T06:51:00Z,sensor_4,98.37821774
2019-08-05T06:52:00Z,sensor_1,68.61846166
2019-08-05T06:52:00Z,sensor_2,94.22753951
2019-08-05T06:52:00Z,sensor_3,68.65004342
2019-08-05T06:52:00Z,sensor_4,97.80701105
2019-08-05T06:53:00Z,sensor_1,68.43417015
2019-08-05T06:53:00Z,sensor_2,94.29671666
2019-08-05T06:53:00Z,sensor_3,70.88841291
2019-08-05T06:53:00Z,sensor_4,96.95200382
2019-08-05T06:54:00Z,sensor_1,68.29129093
2019-08-05T06:54:00Z,sensor_2,94.58697027
2019-08-05T06:54:00Z,sensor_3,72.7064566
2019-08-05T06:54:00Z,sensor_4,96.30296675
2019-08-05T06:55:00Z,sensor_1,68.05206735
2019-08-05T06:55:00Z,sensor_2,94.87383512
2019-08-05T06:55:00Z,sensor_3,75.07244036
2019-08-05T06:55:00Z,sensor_4,95.71650818
2019-08-05T06:56:00Z,sensor_1,68.39570616
2019-08-05T06:56:00Z,sensor_2,95.04014935
2019-08-05T06:56:00Z,sensor_3,76.22155948
2019-08-05T06:56:00Z,sensor_4,94.95084367
2019-08-05T06:57:00Z,sensor_1,69.20053377
2019-08-05T06:57:00Z,sensor_2,95.31655894
2019-08-05T06:57:00Z,sensor_3,77.71652311
2019-08-05T06:57:00Z,sensor_4,94.1576701
2019-08-05T06:58:00Z,sensor_1,69.33498538
2019-08-05T06:58:00Z,sensor_2,95.67333295
2019-08-05T06:58:00Z,sensor_3,79.40358099
2019-08-05T06:58:00Z,sensor_4,93.53138118
2019-08-05T06:59:00Z,sensor_1,69.04699382
2019-08-05T06:59:00Z,sensor_2,95.86184538
2019-08-05T06:59:00Z,sensor_3,80.64876587
2019-08-05T06:59:00Z,sensor_4,93.08446077
2019-08-05T07:00:00Z,sensor_1,69.26100586
2019-08-05T07:00:00Z,sensor_2,95.99593272
2019-08-05T07:00:00Z,sensor_3,80.64352834
2019-08-05T07:00:00Z,sensor_4,92.52504738
2019-08-05T07:01:00Z,sensor_1,69.21444825
2019-08-05T07:01:00Z,sensor_2,96.01625712
2019-08-05T07:01:00Z,sensor_3,80.62192822
2019-08-05T07:01:00Z,sensor_4,91.88842478
2019-08-05T07:02:00Z,sensor_1,68.17927594
2019-08-05T07:02:00Z,sensor_2,96.01179885
2019-08-05T07:02:00Z,sensor_3,80.64712133
2019-08-05T07:02:00Z,sensor_4,91.13253181
2019-08-05T07:03:00Z,sensor_1,67.82725134
2019-08-05T07:03:00Z,sensor_2,96.00819328
2019-08-05T07:03:00Z,sensor_3,80.80305165
2019-08-05T07:03:00Z,sensor_4,90.73835464
2019-08-05T07:04:00Z,sensor_1,67.27559386
2019-08-05T07:04:00Z,sensor_2,95.91505135
2019-08-05T07:04:00Z,sensor_3,81.00340916
2019-08-05T07:04:00Z,sensor_4,89.86016784
2019-08-05T07:05:00Z,sensor_1,66.35246648
2019-08-05T07:05:00Z,sensor_2,95.82060026
2019-08-05T07:05:00Z,sensor_3,81.27906347
2019-08-05T07:05:00Z,sensor_4,88.92786256
2019-08-05T07:06:00Z,sensor_1,67.51706683
2019-08-05T07:06:00Z,sensor_2,95.82181368
2019-08-05T07:06:00Z,sensor_3,81.35671769
2019-08-05T07:06:00Z,sensor_4,87.93880927
2019-08-05T07:07:00Z,sensor_1,67.01647249
2019-08-05T07:07:00Z,sensor_2,95.78243281
2019-08-05T07:07:00Z,sensor_3,81.59556879
2019-08-05T07:07:00Z,sensor_4,87.43630259
2019-08-05T07:08:00Z,sensor_1,66.93694455
2019-08-05T07:08:00Z,sensor_2,95.80209706
2019-08-05T07:08:00Z,sensor_3,82.17659672
2019-08-05T07:08:00Z,sensor_4,86.77833035
2019-08-05T07:09:00Z,sensor_1,67.7202834
2019-08-05T07:09:00Z,sensor_2,95.78790144
2019-08-05T07:09:00Z,sensor_3,82.69379906
2019-08-05T07:09:00Z,sensor_4,86.21105088
2019-08-05T07:10:00Z,sensor_1,67.28224712
2019-08-05T07:10:00Z,sensor_2,95.78762948
2019-08-05T07:10:00Z,sensor_3,83.29788786
2019-08-05T07:10:00Z,sensor_4,85.12133941
2019-08-05T07:11:00Z,sensor_1,67.1264828
2019-08-05T07:11:00Z,sensor_2,95.83646799
2019-08-05T07:11:00Z,sensor_3,83.97955945
2019-08-05T07:11:00Z,sensor_4,84.35636037
2019-08-05T07:12:00Z,sensor_1,67.14215748
2019-08-05T07:12:00Z,sensor_2,95.80314577
2019-08-05T07:12:00Z,sensor_3,84.73751827
2019-08-05T07:12:00Z,sensor_4,83.67679384
2019-08-05T07:13:00Z,sensor_1,65.80706959
2019-08-05T07:13:00Z,sensor_2,95.87474578
2019-08-05T07:13:00Z,sensor_3,85.3637534
2019-08-05T07:13:00Z,sensor_4,82.99167723
2019-08-05T07:14:00Z,sensor_1,66.49226295
2019-08-05T07:14:00Z,sensor_2,95.91560831
2019-08-05T07:14:00Z,sensor_3,86.1319822
2019-08-05T07:14:00Z,sensor_4,80.86906052
2019-08-05T07:15:00Z,sensor_1,66.30617084
2019-08-05T07:15:00Z,sensor_2,95.93353469
2019-08-05T07:15:00Z,sensor_3,86.18883218
2019-08-05T07:15:00Z,sensor_4,78.4901874
2019-08-05T07:16:00Z,sensor_1,66.37929345
2019-08-05T07:16:00Z,sensor_2,96.06368286
2019-08-05T07:16:00Z,sensor_3,86.76323714
2019-08-05T07:16:00Z,sensor_4,75.79359542
2019-08-05T07:17:00Z,sensor_1,66.80031353
2019-08-05T07:17:00Z,sensor_2,96.11769676
2019-08-05T07:17:00Z,sensor_3,87.26214044
2019-08-05T07:17:00Z,sensor_4,74.23977698
2019-08-05T07:18:00Z,sensor_1,66.87624706
2019-08-05T07:18:00Z,sensor_2,96.09830852
2019-08-05T07:18:00Z,sensor_3,87.68714115
2019-08-05T07:18:00Z,sensor_4,72.13175833
2019-08-05T07:19:00Z,sensor_1,67.30010448
2019-08-05T07:19:00Z,sensor_2,96.22328587
2019-08-05T07:19:00Z,sensor_3,88.06392611
2019-08-05T07:19:00Z,sensor_4,70.839778
2019-08-05T07:20:00Z,sensor_1,68.46105967
2019-08-05T07:20:00Z,sensor_2,96.22202512
2019-08-05T07:20:00Z,sensor_3,88.63891016
2019-08-05T07:20:00Z,sensor_4,68.59590712
2019-08-05T07:21:00Z,sensor_1,68.13707267
2019-08-05T07:21:00Z,sensor_2,96.26196413
2019-08-05T07:21:00Z,sensor_3,88.92742285
2019-08-05T07:21:00Z,sensor_4,68.3708717
2019-08-05T07:22:00Z,sensor_1,67.65548234
2019-08-05T07:22:00Z,sensor_2,96.28467825
2019-08-05T07:22:00Z,sensor_3,89.85233496
2019-08-05T07:22:00Z,sensor_4,68.64960698
2019-08-05T07:23:00Z,sensor_1,67.00979095
2019-08-05T07:23:00Z,sensor_2,96.18503363
2019-08-05T07:23:00Z,sensor_3,90.25860477
2019-08-05T07:23:00Z,sensor_4,68.05392554
2019-08-05T07:24:00Z,sensor_1,67.4747271
2019-08-05T07:24:00Z,sensor_2,96.1641559
2019-08-05T07:24:00Z,sensor_3,90.63766337
2019-08-05T07:24:00Z,sensor_4,67.64775695
2019-08-05T07:25:00Z,sensor_1,68.10509733
2019-08-05T07:25:00Z,sensor_2,96.221727
2019-08-05T07:25:00Z,sensor_3,90.91419924
2019-08-05T07:25:00Z,sensor_4,68.00721798
2019-08-05T07:26:00Z,sensor_1,67.87268939
2019-08-05T07:26:00Z,sensor_2,96.06825547
2019-08-05T07:26:00Z,sensor_3,91.35487647
2019-08-05T07:26:00Z,sensor_4,67.63706754
2019-08-05T07:27:00Z,sensor_1,67.92681843
2019-08-05T07:27:00Z,sensor_2,96.08934942
2019-08-05T07:27:00Z,sensor_3,91.9697686
2019-08-05T07:27:00Z,sensor_4,68.09857276
2019-08-05T07:28:00Z,sensor_1,67.65461194
2019-08-05T07:28:00Z,sensor_2,96.18722678
2019-08-05T07:28:00Z,sensor_3,92.68082595
2019-08-05T07:28:00Z,sensor_4,67.79592195
2019-08-05T07:29:00Z,sensor_1,67.12580489
2019-08-05T07:29:00Z,sensor_2,96.04648759
2019-08-05T07:29:00Z,sensor_3,92.97103452
2019-08-05T07:29:00Z,sensor_4,67.3764547
2019-08-05T07:30:00Z,sensor_1,67.89655951
2019-08-05T07:30:00Z,sensor_2,96.05469503
2019-08-05T07:30:00Z,sensor_3,93.3677858
2019-08-05T07:30:00Z,sensor_4,68.73610075
2019-08-05T07:31:00Z,sensor_1,66.94192801
2019-08-05T07:31:00Z,sensor_2,95.79058918
2019-08-05T07:31:00Z,sensor_3,93.66826754
2019-08-05T07:31:00Z,sensor_4,67.83083038
2019-08-05T07:32:00Z,sensor_1,66.07353731
2019-08-05T07:32:00Z,sensor_2,95.53784243
2019-08-05T07:32:00Z,sensor_3,94.28726582
2019-08-05T07:32:00Z,sensor_4,67.42125622
2019-08-05T07:33:00Z,sensor_1,66.6479891
2019-08-05T07:33:00Z,sensor_2,95.27702773
2019-08-05T07:33:00Z,sensor_3,94.76474348
2019-08-05T07:33:00Z,sensor_4,67.7986255
2019-08-05T07:34:00Z,sensor_1,65.56442478
2019-08-05T07:34:00Z,sensor_2,94.97061534
2019-08-05T07:34:00Z,sensor_3,95.01067693
2019-08-05T07:34:00Z,sensor_4,68.20960636
2019-08-05T07:35:00Z,sensor_1,66.44821649
2019-08-05T07:35:00Z,sensor_2,94.59602453
2019-08-05T07:35:00Z,sensor_3,95.59749335
2019-08-05T07:35:00Z,sensor_4,67.68235147
2019-08-05T07:36:00Z,sensor_1,66.66871288
2019-08-05T07:36:00Z,sensor_2,94.40647515
2019-08-05T07:36:00Z,sensor_3,96.06873856
2019-08-05T07:36:00Z,sensor_4,67.22165161
2019-08-05T07:37:00Z,sensor_1,65.91461064
2019-08-05T07:37:00Z,sensor_2,94.22832277
2019-08-05T07:37:00Z,sensor_3,96.42573853
2019-08-05T07:37:00Z,sensor_4,67.05648691
2019-08-05T07:38:00Z,sensor_1,65.79618512
2019-08-05T07:38:00Z,sensor_2,94.28192527
2019-08-05T07:38:00Z,sensor_3,96.90219942
2019-08-05T07:38:00Z,sensor_4,67.22737788
2019-08-05T07:39:00Z,sensor_1,66.27749309
2019-08-05T07:39:00Z,sensor_2,94.19089399
2019-08-05T07:39:00Z,sensor_3,97.20711101
2019-08-05T07:39:00Z,sensor_4,67.87535793
2019-08-05T07:40:00Z,sensor_1,66.46945837
2019-08-05T07:40:00Z,sensor_2,94.30527447
2019-08-05T07:40:00Z,sensor_3,97.63152773
2019-08-05T07:40:00Z,sensor_4,67.83413269
2019-08-05T07:41:00Z,sensor_1,67.38068332
2019-08-05T07:41:00Z,sensor_2,94.26611916
2019-08-05T07:41:00Z,sensor_3,98.05969642
2019-08-05T07:41:00Z,sensor_4,67.20371575
2019-08-05T07:42:00Z,sensor_1,66.79306737
2019-08-05T07:42:00Z,sensor_2,94.34608157
2019-08-05T07:42:00Z,sensor_3,98.35578918
2019-08-05T07:42:00Z,sensor_4,68.10861056
2019-08-05T07:43:00Z,sensor_1,67.58673382
2019-08-05T07:43:00Z,sensor_2,94.15704462
2019-08-05T07:43:00Z,sensor_3,98.63640614
2019-08-05T07:43:00Z,sensor_4,69.0206349
2019-08-05T07:44:00Z,sensor_1,68.27030164
2019-08-05T07:44:00Z,sensor_2,93.88460584
2019-08-05T07:44:00Z,sensor_3,99.03741977
2019-08-05T07:44:00Z,sensor_4,69.16513583
2019-08-05T07:45:00Z,sensor_1,68.88873572
2019-08-05T07:45:00Z,sensor_2,93.61367027
2019-08-05T07:45:00Z,sensor_3,99.40929461
2019-08-05T07:45:00Z,sensor_4,70.36891698
2019-08-05T07:46:00Z,sensor_1,68.02074322
2019-08-05T07:46:00Z,sensor_2,93.43519657
2019-08-05T07:46:00Z,sensor_3,99.74867323
2019-08-05T07:46:00Z,sensor_4,69.13933606
2019-08-05T07:47:00Z,sensor_1,66.90417667
2019-08-05T07:47:00Z,sensor_2,93.09294223
2019-08-05T07:47:00Z,sensor_3,99.97720918
2019-08-05T07:47:00Z,sensor_4,68.21123662
2019-08-05T07:48:00Z,sensor_1,66.14451766
2019-08-05T07:48:00Z,sensor_2,92.88978793
2019-08-05T07:48:00Z,sensor_3,100.2384408
2019-08-05T07:48:00Z,sensor_4,68.39015829
2019-08-05T07:49:00Z,sensor_1,66.08223286
2019-08-05T07:49:00Z,sensor_2,92.51057022
2019-08-05T07:49:00Z,sensor_3,100.4044486
2019-08-05T07:49:00Z,sensor_4,67.72820568
2019-08-05T07:50:00Z,sensor_1,65.83092848
2019-08-05T07:50:00Z,sensor_2,92.44740819
2019-08-05T07:50:00Z,sensor_3,100.6805255
2019-08-05T07:50:00Z,sensor_4,67.05000519
2019-08-05T07:51:00Z,sensor_1,64.84621103
2019-08-05T07:51:00Z,sensor_2,92.30705769
2019-08-05T07:51:00Z,sensor_3,100.9430967
2019-08-05T07:51:00Z,sensor_4,66.23386364
2019-08-05T07:52:00Z,sensor_1,64.97238243
2019-08-05T07:52:00Z,sensor_2,92.34516974
2019-08-05T07:52:00Z,sensor_3,101.3412975
2019-08-05T07:52:00Z,sensor_4,65.93051265
2019-08-05T07:53:00Z,sensor_1,65.80277078
2019-08-05T07:53:00Z,sensor_2,92.24350288
2019-08-05T07:53:00Z,sensor_3,101.5585092
2019-08-05T07:53:00Z,sensor_4,66.58008499
2019-08-05T07:54:00Z,sensor_1,65.74976947
2019-08-05T07:54:00Z,sensor_2,92.2409187
2019-08-05T07:54:00Z,sensor_3,101.9176514
2019-08-05T07:54:00Z,sensor_4,66.30253955
2019-08-05T07:55:00Z,sensor_1,66.15957598
2019-08-05T07:55:00Z,sensor_2,91.86925823
2019-08-05T07:55:00Z,sensor_3,102.1856543
2019-08-05T07:55:00Z,sensor_4,65.49471207
2019-08-05T07:56:00Z,sensor_1,66.0626534
2019-08-05T07:56:00Z,sensor_2,91.46217056
2019-08-05T07:56:00Z,sensor_3,102.4749762
2019-08-05T07:56:00Z,sensor_4,65.39289119
2019-08-05T07:57:00Z,sensor_1,65.34905618
2019-08-05T07:57:00Z,sensor_2,91.0369429
2019-08-05T07:57:00Z,sensor_3,102.727
2019-08-05T07:57:00Z,sensor_4,65.60484367
2019-08-05T07:58:00Z,sensor_1,66.30574777
2019-08-05T07:58:00Z,sensor_2,90.69252656
2019-08-05T07:58:00Z,sensor_3,102.8315118
2019-08-05T07:58:00Z,sensor_4,65.35009883
2019-08-05T07:59:00Z,sensor_1,65.6854318
2019-08-05T07:59:00Z,sensor_2,90.18276477
2019-08-05T07:59:00Z,sensor_3,103.0118558
2019-08-05T07:59:00Z,sensor_4,65.56480443
2019-08-05T08:00:00Z,sensor_1,66.05512559
2019-08-05T08:00:00Z,sensor_2,89.76700158
2019-08-05T08:00:00Z,sensor_3,103.2800138
2019-08-05T08:00:00Z,sensor_4,65.88785403
2019-08-05T08:01:00Z,sensor_1,66.4237698
2019-08-05T08:01:00Z,sensor_2,89.45211191
2019-08-05T08:01:00Z,sensor_3,103.4648762
2019-08-05T08:01:00Z,sensor_4,66.46983514
2019-08-05T08:02:00Z,sensor_1,67.00371501
2019-08-05T08:02:00Z,sensor_2,89.38472766
2019-08-05T08:02:00Z,sensor_3,103.6359442
2019-08-05T08:02:00Z,sensor_4,67.43838895
2019-08-05T08:03:00Z,sensor_1,66.3986231
2019-08-05T08:03:00Z,sensor_2,89.4048158
2019-08-05T08:03:00Z,sensor_3,103.8392935
2019-08-05T08:03:00Z,sensor_4,67.35454091
2019-08-05T08:04:00Z,sensor_1,67.82313697
2019-08-05T08:04:00Z,sensor_2,89.51027071
2019-08-05T08:04:00Z,sensor_3,104.043711
2019-08-05T08:04:00Z,sensor_4,66.86155691
2019-08-05T08:05:00Z,sensor_1,68.37435594
2019-08-05T08:05:00Z,sensor_2,89.51003167
2019-08-05T08:05:00Z,sensor_3,104.2762048
2019-08-05T08:05:00Z,sensor_4,67.4938494
2019-08-05T08:06:00Z,sensor_1,69.09022269
2019-08-05T08:06:00Z,sensor_2,89.57683767
2019-08-05T08:06:00Z,sensor_3,104.3839728
2019-08-05T08:06:00Z,sensor_4,66.22078004
2019-08-05T08:07:00Z,sensor_1,67.82884543
2019-08-05T08:07:00Z,sensor_2,89.65772612
2019-08-05T08:07:00Z,sensor_3,104.6357083
2019-08-05T08:07:00Z,sensor_4,65.87716317
2019-08-05T08:08:00Z,sensor_1,68.01686566
2019-08-05T08:08:00Z,sensor_2,89.62644968
2019-08-05T08:08:00Z,sensor_3,104.7588222
2019-08-05T08:08:00Z,sensor_4,66.04796239
2019-08-05T08:09:00Z,sensor_1,67.98325652
