timestamp,series_0,series_1,series_2,series_3,series_4
2021-01-01T00:36:00Z,-0.165796819,-1.857115719,-0.675784552,-0.144381353,-0.368411018
2021-01-01T00:37:00Z,0.773159879,0.389385497,-0.877054492,-0.801665309,0.630789409
2021-01-01T00:38:00Z,0.235398725,1.031650109,0.073087807,-0.163322397,-0.561576303
2021-01-01T00:39:00Z,-0.185264406,-0.350756689,1.064501703,-1.654990931,0.16552044
2021-01-01T00:40:00Z,-0.125762308,0.392905531,-0.475536111,1.297230027,-1.546716702
2021-01-01T00:41:00Z,-2.112769052,-1.022852632,0.680887479,-1.203077397,0.455088483
2021-01-01T00:42:00Z,0.4780006,-1.194343391,-0.38902073,0.589243081,-1.431264581
2021-01-01T00:43:00Z,0.460197984,-0.0938838,-1.20650247,0.144984585,-0.010689111
2021-01-01T00:44:00Z,0.967493775,-0.389208196,-0.546505899,1.184877371,-0.483810111
2021-01-01T00:45:00Z,0.020777653,0.113079286,0.77866142,-0.148111701,0.773420754
2021-01-01T00:46:00Z,0.506419711,0.159677341,0.872398875,0.089470508,1.280039485
2021-01-01T00:47:00Z,-1.948220294,-0.040843296,1.855396703,1.21793008,1.802367659
2021-01-01T00:48:00Z,-0.280411383,-0.04009959,-0.213382549,-0.417685474,-0.008241573
2021-01-01T00:49:00Z,-1.164441277,1.409215684,-0.203137124,-0.132426687,-1.127546203
2021-01-01T00:50:00Z,0.681201229,0.84052817,1.347751545,-0.278772496,0.069240746
2021-01-01T00:51:00Z,1.231298833,-0.487811679,0.353550148,1.501419224,0.260481131
2021-01-01T00:52:00Z,0.463352389,0.704086407,-0.039444738,0.663857764,-0.916249802
2021-01-01T00:53:00Z,-0.335753508,-0.053496216,-0.760869489,-0.373749965,0.156469874
2021-01-01T00:54:00Z,-1.302639322,-0.800493257,-0.847618723,-0.970360236,-0.116341319
2021-01-01T00:55:00Z,-0.738127114,-0.354792154,0.172579456,-0.471228661,-0.528101716
2021-01-01T00:56:00Z,-1.260281861,0.515997366,0.822379924,0.122464266,0.517247314
2021-01-01T00:57:00Z,-1.759340369,0.688033894,-1.142522212,1.751728629,-1.943753873
2021-01-01T00:58:00Z,0.212559146,0.225383146,-0.807535391,0.70938635,-0.09420009
2021-01-01T00:59:00Z,-0.579219489,-0.623643236,0.926182021,-1.706114649,1.240268439
2021-01-01T01:00:00Z,1.06226949,1.056747898,-0.86579384,1.089005515,0.14681549
2021-01-01T01:01:00Z,0.927253778,-0.46522795,-0.122006941,-0.308231704,0.68483733
2021-01-01T01:02:00Z,1.299084891,1.212269141,1.404601734,-2.013118097,1.320398701
2021-01-01T01:03:00Z,0.47229337,0.690870098,1.495709309,-1.656206151,0.674603924
2021-01-01T01:04:00Z,-0.326530432,1.083119121,-1.016203863,-0.098216377,0.820758437
2021-01-01T01:05:00Z,0.457031405,-0.264983281,0.296717721,2.525129427,0.956933554
2021-01-01T01:06:00Z,1.066169626,0.543247969,-1.105500359,-0.819658591,0.311753335
2021-01-01T01:07:00Z,-1.209043915,-0.961442175,-0.207462747,1.629107478,1.503649466
2021-01-01T01:08:00Z,1.372360236,-1.388350613,-1.571961089,0.615693742,-0.756360627
2021-01-01T01:09:00Z,-1.002303019,1.543193414,1.047750169,-1.012482579,-0.298470273
2021-01-01T01:10:00Z,0.994327049,-0.005754368,-0.435750435,-0.039718711,-0.913780836
2021-01-01T01:11:00Z,0.019445573,-0.456777047,-0.321010914,0.701294598,-0.076248498
2021-01-01T01:12:00Z,-2.084603205,-0.489783484,0.557560661,-0.706015616,-1.35743191
2021-01-01T01:13:00Z,-0.285384924,1.136025191,1.148989383,0.477892038,1.09012376
2021-01-01T01:14:00Z,0.52125957,0.01952776,-0.314549355,-0.517296664,-0.320769266
2021-01-01T01:15:00Z,0.06421651,-0.189360334,1.013264051,1.029756142,0.572356524
2021-01-01T01:16:00Z,1.453956325,-0.051170811,0.848929695,0.345199572,0.816461447
2021-01-01T01:17:00Z,0.302920616,-0.485157542,0.053652211,0.68401917,0.771016491
2021-01-01T01:18:00Z,-0.351344495,-1.452199435,1.073580988,1.126888887,1.086297061
2021-01-01T01:19:00Z,-2.022530089,-0.971607583,-0.96435846,1.046394162,1.831594868
2021-01-01T01:20:00Z,2.432606227,-0.102941722,-1.509418895,-0.634620124,0.717026999
2021-01-01T01:21:00Z,-0.582192761,-0.187385666,-0.913091808,-0.207556819,0.706185523
2021-01-01T01:22:00Z,-0.214549996,1.002833367,1.533691223,-0.226077455,0.594438926
2021-01-01T01:23:00Z,-2.020218666,-0.989323781,-1.048821291,-1.453450605,-0.001434986
2021-01-01T01:24:00Z,-0.539010971,0.187089951,0.25797875,-0.962536033,1.380463813
2021-01-01T01:25:00Z,-0.012329235,-0.964797623,-0.22674354,-0.101149724,-0.62683003
2021-01-01T01:26:00Z,0.143355502,-1.337273553,-0.099005152,-1.985498706,1.214303246
2021-01-01T01:27:00Z,-1.514186607,-1.590334182,0.533513128,-0.206043502,-0.515324586
2021-01-01T01:28:00Z,0.506803786,-0.432035511,-1.163679495,-0.146802059,0.36316569
2021-01-01T01:29:00Z,0.079908924,-0.668013294,-1.630357542,-0.65536336,0.111342654
2021-01-01T01:30:00Z,0.0385835,-1.271408685,-0.785470982,-0.374105705,-1.065028883
2021-01-01T01:31:00Z,0.107653648,-0.473209216,0.504653897,1.147280078,-1.219239265
2021-01-01T01:32:00Z,0.608762529,0.059176859,-0.067603793,0.445176938,-0.276965109
2021-01-01T01:33:00Z,-2.50522138,-0.863077314,0.926725217,-0.966564563,0.283604876
2021-01-01T01:34:00Z,0.816674643,0.835142711,-0.19900104,-0.978292664,0.108605948
2021-01-01T01:35:00Z,-0.868107848,-0.556841387,1.592447226,-1.986574944,-0.756495269
2021-01-01T01:36:00Z,0.585191313,-0.494046105,-0.295342532,-1.223333902,0.093659632
2021-01-01T01:37:00Z,-1.077134601,-0.942036894,-0.348398245,-0.43811079,-0.775797862
2021-01-01T01:38:00Z,-0.491241002,-0.649291352,-0.685252622,1.532929232,0.937286211
2021-01-01T01:39:00Z,0.182343959,-0.989691816,-0.149158389,-0.143556193,1.26253006
2021-01-01T01:40:00Z,0.457969588,-0.377091132,0.974647392,-0.011480843,0.835372184
2021-01-01T01:41:00Z,-0.633897995,0.695693155,0.787887033,-0.293948486,2.064910138
2021-01-01T01:42:00Z,-1.257375226,0.709885207,-1.146950458,-1.547737141,0.197039827
2021-01-01T01:43:00Z,-1.322823814,1.079691388,-2.089144287,1.570468686,-1.385880365
2021-01-01T01:44:00Z,-0.509775089,-0.665916121,0.197131362,0.890782355,-0.247449137
2021-01-01T01:45:00Z,-0.105029679,-0.719737484,-1.414173582,-0.323112683,-0.222253056
2021-01-01T01:46:00Z,-0.172694611,-0.365274348,0.48923831,-1.851450857,-0.543825795
2021-01-01T01:47:00Z,0.238155753,-2.660351687,-1.254659061,-1.699934796,0.460367746
2021-01-01T01:48:00Z,-0.383249666,0.873854339,0.954905331,-0.478608295,0.768415372
2021-01-01T01:49:00Z,-1.15260997,0.491205997,0.708286716,-0.278565832,-1.240223301
2021-01-01T01:50:00Z,1.638429101,-1.170170107,1.538098625,-0.616520793,1.491053244
2021-01-01T01:51:00Z,0.522334935,-0.525566709,-1.09767227,0.799755077,0.20488966
2021-01-01T01:52:00Z,1.712924634,0.362831589,1.394572044,-0.282880076,-0.288011618
2021-01-01T01:53:00Z,0.667675048,-1.581688478,-0.199630555,0.223076662,1.471587562
2021-01-01T01:54:00Z,-1.237923858,-2.392354977,-0.565497699,-0.167263746,-0.365804188
2021-01-01T01:55:00Z,0.165735901,0.203990468,1.374121208,0.115068619,0.138853387
2021-01-01T01:56:00Z,0.031059553,-0.275673405,0.11182792,-0.34139338,0.737700364
2021-01-01T01:57:00Z,-0.147672794,-0.927871922,-0.226585967,0.374423023,0.628653624
2021-01-01T01:58:00Z,-0.509897002,-0.974826796,-0.761803152,0.51207337,-0.272639888
2021-01-01T01:59:00Z,-1.716184501,2.029662244,-0.938071968,2.65117201,0.944198689
2021-01-01T02:00:00Z,-0.352256351,-1.087602825,1.283467085,0.777670024,-0.783802157
2021-01-01T02:01:00Z,0.775129443,0.131585594,0.091396801,-0.378730344,-1.577766511
2021-01-01T02:02:00Z,1.428138618,-0.213460411,-1.5354859,-0.59251021,-0.664126058
2021-01-01T02:03:00Z,-1.768292894,-0.011599563,0.514105723,-0.405692066,-1.055199261
2021-01-01T02:04:00Z,0.097639264,-0.366169721,0.455725517,-0.142002503,0.718310022
2021-01-01T02:05:00Z,-0.595879467,0.026405221,2.302787269,0.57900172,0.802968747
2021-01-01T02:06:00Z,0.162051204,0.201772613,0.841372347,0.433135349,1.136618482
2021-01-01T02:07:00Z,0.739246201,2.003093252,0.805747921,0.838908215,-1.074124466
2021-01-01T02:08:00Z,0.049948534,0.298732267,0.128060299,1.199873332,-0.357690433
2021-01-01T02:09:00Z,0.572654768,-1.13212015,0.156197904,0.446083765,1.107404288
2021-01-01T02:10:00Z,0.793390013,-0.291626912,-0.390275279,2.055414025,0.910933875
2021-01-01T02:11:00Z,1.754333592,-1.859680382,-1.337244594,-0.07722648,-2.185981321
2021-01-01T02:12:00Z,-1.134461711,0.386684709,0.377403578,0.54771252,-1.10795768
2021-01-01T02:13:00Z,1.526796623,-1.232104163,0.178627293,0.422376837,-0.559865994
2021-01-01T02:14:00Z,-0.331639619,-1.034638788,-1.308169916,-2.519838449,1.36253463
2021-01-01T02:15:00Z,-0.474477054,0.486839953,-0.833490056,-0.284312275,0.349052205
2021-01-01T02:16:00Z,-1.864629982,0.213436032,0.092594967,-0.262528589,-2.427428562
2021-01-01T02:17:00Z,-1.687673107,-0.279057444,-0.942477364,0.494396026,-0.510347009
2021-01-01T02:18:00Z,-1.059717469,0.069142693,-0.891657954,-0.19352182,0.542708256
2021-01-01T02:19:00Z,-1.592209511,-1.907969585,-1.248089978,-0.20046249,-0.251720968
2021-01-01T02:20:00Z,-0.897904846,-0.151281423,-0.486976726,0.089870951,-0.711745434
2021-01-01T02:21:00Z,-1.414754902,0.331960008,-0.466752522,0.637316073,2.235270461
2021-01-01T02:22:00Z,-0.778030225,-0.054973837,0.757833351,-0.192007176,-0.236664669
2021-01-01T02:23:00Z,0.386953554,-0.796406112,-0.730334027,-0.269337748,0.406725928
2021-01-01T02:24:00Z,-0.47546981,0.686756687,1.342537935,-0.632908899,-0.367805211
2021-01-01T02:25:00Z,0.309126592,1.18079961,0.190082152,1.17915845,0.14122643
2021-01-01T02:26:00Z,-0.49638841,0.570891229,-0.456753983,-1.464878133,-0.566055489
2021-01-01T02:27:00Z,-0.441010806,-0.206202178,0.92753442,0.540227639,-0.547137865
2021-01-01T02:28:00Z,0.101586648,0.654693775,-0.400827623,0.003316097,-1.028990757
2021-01-01T02:29:00Z,0.723026277,0.536014283,-0.347518025,-0.498141707,-1.68073334
2021-01-01T02:30:00Z,0.242770703,-0.993428523,-0.983062478,-0.84619368,-0.487054041
2021-01-01T02:31:00Z,0.227227724,0.097621948,-1.012533592,-2.219953206,-0.560682974
2021-01-01T02:32:00Z,1.285873146,-0.345264326,-1.218313478,-0.172296294,-1.366962872
2021-01-01T02:33:00Z,-1.013086869,-0.607574577,-0.180749387,2.498141859,-0.596185199
2021-01-01T02:34:00Z,-0.204300348,0.57901196,-1.035898785,0.587128768,-1.011829865
2021-01-01T02:35:00Z,-1.848005272,-0.363059031,0.270063911,0.957152023,-0.579075477
2021-01-01T02:36:00Z,-1.633057662,2.178165255,-0.426189124,-0.801408102,-1.590770332
2021-01-01T02:37:00Z,-0.336028594,-1.692003445,-0.060182539,-0.48020482,-0.572373139
2021-01-01T02:38:00Z,1.879860515,0.238939502,0.453845345,0.575281764,-0.591601859
2021-01-01T02:39:00Z,-0.30843607,-1.440871843,0.246438888,-1.135407596,-0.147050312
2021-01-01T02:40:00Z,0.702816782,-2.109616135,0.658490828,-0.63287882,1.420866084
2021-01-01T02:41:00Z,0.437199901,-0.030575136,-1.614838357,-1.574171705,0.121056011
2021-01-01T02:42:00Z,-0.496213993,1.501763903,-1.030408133,-1.411459634,1.708300214
2021-01-01T02:43:00Z,0.536978996,0.670911681,0.037912745,-0.093057816,0.14131267
2021-01-01T02:44:00Z,-1.800325303,1.033083245,-2.664536791,1.599627382,-1.722397962
2021-01-01T02:45:00Z,-1.136198912,-1.551074298,-0.029801045,-0.022851345,-0.862868194
2021-01-01T02:46:00Z,-0.611060081,1.563135369,0.232066438,-0.156975731,0.267036056
2021-01-01T02:47:00Z,1.962751861,0.868690901,-1.145568842,-0.341655568,0.135198225
2021-01-01T02:48:00Z,0.325514919,0.689103006,1.075282571,-1.057214943,0.941227938
2021-01-01T02:49:00Z,0.840539782,0.719258866,-0.271729273,0.741704482,-1.071998195
2021-01-01T02:50:00Z,-0.651122366,1.214082459,0.995240943,0.293063318,1.449605101
2021-01-01T02:51:00Z,1.241010974,0.010758227,0.133203272,1.445296219,-0.726661064
2021-01-01T02:52:00Z,1.785790903,0.806199414,-1.642620078,0.132429343,-0.174980205
2021-01-01T02:53:00Z,-1.50726891,0.863447338,0.364817722,0.41289338,0.521402639
2021-01-01T02:54:00Z,0.287012847,-0.826661963,0.542779968,1.326949362,0.441883414
2021-01-01T02:55:00Z,0.423687929,-0.187000872,0.396730048,1.339339493,1.113463064
2021-01-01T02:56:00Z,-1.903050011,-0.466856126,0.876673887,-0.40285517,-0.053585147
2021-01-01T02:57:00Z,0.909781829,-1.036425583,0.739849496,-2.92808185,-1.212666366
2021-01-01T02:58:00Z,0.444699998,0.717895347,-2.076926578,-1.556001617,-0.007031922
2021-01-01T02:59:00Z,-1.12661267,-0.527978295,0.463770501,-0.296072806,-0.815494527
2021-01-01T03:00:00Z,0.311214118,1.415242646,0.476575651,-1.122647438,0.279689636
2021-01-01T03:01:00Z,-0.5395849,0.603826991,-3.284619199,1.139331392,0.543986052
2021-01-01T03:02:00Z,-0.377361458,-0.215841383,-0.329878214,1.206136719,-0.841495439
2021-01-01T03:03:00Z,0.880427251,1.465238688,-1.721878939,0.841011305,-0.023834311
2021-01-01T03:04:00Z,0.155505728,-1.192488481,0.972556871,0.795732408,-1.610708764
2021-01-01T03:05:00Z,1.223653176,-0.35001259,-0.86178666,0.712353735,0.635673124
2021-01-01T03:06:00Z,0.965288747,-0.388178463,0.451331365,-3.13423977,-1.138400104
2021-01-01T03:07:00Z,0.606909929,-1.423653965,-1.393676201,0.255353446,-1.343166974
2021-01-01T03:08:00Z,0.212333131,-0.230075483,1.420376779,-0.077748107,0.110347485
2021-01-01T03:09:00Z,1.313117775,1.37604079,0.00667695,-0.140168712,-0.016616272
2021-01-01T03:10:00Z,2.219528142,-0.68960666,-0.159149965,-0.887539929,-0.258189342
2021-01-01T03:11:00Z,-0.656963991,0.308107833,-0.813723288,0.340960156,1.697084758
2021-01-01T03:12:00Z,-0.529324689,0.270325579,1.028992224,-0.045289137,2.293818956
2021-01-01T03:13:00Z,0.163172803,-0.233204586,-0.414026202,-0.94541427,-0.971098893
2021-01-01T03:14:00Z,-0.206570513,0.431915606,0.913713513,0.201124735,0.668522387
2021-01-01T03:15:00Z,1.752309353,0.448125134,-1.206496119,0.479201549,0.521934498
2021-01-01T03:16:00Z,-2.320756363,-0.04869769,0.732909208,-0.704538696,0.074169218
2021-01-01T03:17:00Z,0.847250998,-1.157492667,2.025022745,-0.502223248,0.302350484
2021-01-01T03:18:00Z,0.635665459,1.541298624,-0.73220512,0.392712765,0.665525645
2021-01-01T03:19:00Z,1.139035896,0.17646581,0.748825052,-0.943581875,-1.645634322
2021-01-01T03:20:00Z,1.02915256,-0.232623787,0.385936311,0.938194286,0.228148006
2021-01-01T03:21:00Z,0.60356657,-0.225483305,0.340474295,2.164737399,0.813758143
2021-01-01T03:22:00Z,-0.142672355,1.298222689,0.395329792,-2.073853403,-0.417790827
2021-01-01T03:23:00Z,1.983916945,1.623533571,-0.389330547,0.954332862,-2.83607731
2021-01-01T03:24:00Z,0.647714857,0.13628543,-0.658419249,-0.29427572,-0.6726861
2021-01-01T03:25:00Z,-0.130104003,1.81286078,1.526781003,0.661358612,0.668579111
2021-01-01T03:26:00Z,-0.313809798,-1.120329755,2.0519916,-0.601022687,-0.41288913
2021-01-01T03:27:00Z,-0.591847151,-0.02959613,-0.522378525,0.247811984,-0.387771143
2021-01-01T03:28:00Z,0.386538289,1.129887459,0.416926638,0.959498306,-0.489847398
2021-01-01T03:29:00Z,-0.972461242,-2.495379342,-0.821318645,-0.029591527,-1.09118738
2021-01-01T03:30:00Z,-0.187505949,-2.029297949,0.033672366,1.322561866,-1.44715139
2021-01-01T03:31:00Z,-1.90236626,0.891515947,1.377581621,-1.114948576,-0.377343099
2021-01-01T03:32:00Z,1.290239663,-0.19016735,0.023328974,-0.521207068,-0.376046747
2021-01-01T03:33:00Z,0.103595627,0.521010387,-1.132349497,-0.333986626,-0.637326345
2021-01-01T03:34:00Z,-0.256147427,-1.751430531,0.141832203,0.629898161,-0.092858232
2021-01-01T03:35:00Z,-0.471085261,-0.739361677,0.955154243,-0.591391059,1.079674696
2021-01-01T03:36:00Z,-0.241186948,0.352953805,-1.036675621,1.356319581,0.533829234
2021-01-01T03:37:00Z,-0.987760981,0.258791534,-0.288210666,0.10347461,2.184652265
2021-01-01T03:38:00Z,-1.552719011,-2.886923789,0.34922521,-0.194193096,-0.208987452
2021-01-01T03:39:00Z,0.696473219,0.055787908,-1.684292098,0.408818973,0.687207918
2021-01-01T03:40:00Z,2.235926624,-1.178916585,-0.49206322,-0.58921701,0.54274572
2021-01-01T03:41:00Z,0.909592484,-0.886081695,-0.472926982,-0.789322417,-0.647706045
2021-01-01T03:42:00Z,-0.08200648,0.255683387,-0.978075264,-1.77001299,0.155231514
2021-01-01T03:43:00Z,-1.156218989,1.340565723,-0.070373006,0.218447779,-0.143309192
2021-01-01T03:44:00Z,1.436339806,-0.773982069,1.073513673,0.514098898,-1.342212462
2021-01-01T03:45:00Z,-0.304333634,-0.791216721,-0.834165978,0.11201859,1.589629845
2021-01-01T03:46:00Z,-0.081596832,-1.057034668,-0.690430184,-0.607161338,-1.554581427
2021-01-01T03:47:00Z,-0.381574481,0.177038422,-1.30744407,0.903701393,0.863141195
2021-01-01T03:48:00Z,1.287752641,-0.296852241,-0.63936361,2.689482442,-2.161876222
2021-01-01T03:49:00Z,1.536060578,-0.151880538,0.117296251,-1.08876833,-1.413192314
2021-01-01T03:50:00Z,-0.384666616,-0.179980282,0.155889521,0.28348344,-1.46559803
2021-01-01T03:51:00Z,0.111297889,0.216136575,-0.178525504,-0.268231625,-0.731705903
2021-01-01T03:52:00Z,1.421344338,0.310710236,-1.778151444,-0.150027347,1.824544485
2021-01-01T03:53:00Z,0.419677224,-1.285560352,-1.384434841,0.20933812,0.629842763
2021-01-01T03:54:00Z,-0.018603062,-1.035363447,0.056616666,-0.500632326,-0.143041986
2021-01-01T03:55:00Z,-1.012185037,1.55945128,0.765168199,-0.087705288,-0.815456466
2021-01-01T03:56:00Z,0.647232757,-0.323190592,1.452462784,2.618403114,-0.494685682
2021-01-01T03:57:00Z,-0.265911072,-0.398497756,-1.85493132,-0.26994967,0.116426762
2021-01-01T03:58:00Z,0.47498773,0.552198968,-1.112687677,-0.055105804,-0.840774246
2021-01-01T03:59:00Z,0.15800096,1.234897139,-0.152464698,-0.767866278,-0.338102068
2021-01-01T04:00:00Z,0.955496329,-2.426593486,0.191558511,-0.418328797,0.433985735
2021-01-01T04:01:00Z,-0.593144312,1.159222786,-0.200293653,-0.227587183,-1.105031115
2021-01-01T04:02:00Z,-1.547692278,-0.004746959,0.159896078,-0.699115795,-1.376057392
2021-01-01T04:03:00Z,-0.905434596,0.937154572,1.412380688,0.213551512,1.030416197
2021-01-01T04:04:00Z,0.238307289,0.861755511,-2.766548047,-1.015389031,-0.04708487
2021-01-01T04:05:00Z,-0.862972553,-0.494920568,-0.419004626,-0.200401223,-0.600443218
2021-01-01T04:06:00Z,0.27491685,0.211982765,0.15410622,1.373348184,1.541338495
2021-01-01T04:07:00Z,0.723442858,-0.463024363,-2.071867287,-0.118020596,0.465540645
2021-01-01T04:08:00Z,-0.309500137,-0.955620884,0.164368391,-0.487734734,-1.755224437
2021-01-01T04:09:00Z,-0.254910204,0.555229291,1.782604457,1.755545505,0.558973026
2021-01-01T04:10:00Z,-0.276056171,0.620340111,1.743510255,0.8855869,1.138382132
2021-01-01T04:11:00Z,0.12296764,1.149206499,-2.24363233,-0.793049043,-0.443295115
2021-01-01T04:12:00Z,0.168830345,1.020034981,-0.791012393,-0.454928149,-1.790018523
2021-01-01T04:13:00Z,0.579182035,0.935890701,-0.395818372,-0.501691663,0.047944321
2021-01-01T04:14:00Z,-0.512620395,0.466791893,0.427389593,-1.070657454,0.951430658
2021-01-01T04:15:00Z,-0.265721012,0.663639547,-0.58058969,-0.589832263,-1.049805663
2021-01-01T04:16:00Z,1.565097046,1.349593069,-0.038617839,0.360468824,-1.500146568
2021-01-01T04:17:00Z,0.149989349,0.842429315,0.468116667,1.02235034,-1.514935851
2021-01-01T04:18:00Z,-0.482047196,-0.640453511,-0.061292949,-0.601222954,-1.784228271
2021-01-01T04:19:00Z,2.309928786,0.045037913,0.351078607,0.980108746,0.020884156
2021-01-01T04:20:00Z,-0.31900629,0.734886183,-0.424255798,1.196850381,0.176033773
2021-01-01T04:21:00Z,1.115129139,0.184505797,0.500291483,0.403417064,-0.25122527
2021-01-01T04:22:00Z,-0.575244077,-0.087757503,0.686637445,0.451666749,-0.746999171
2021-01-01T04:23:00Z,-1.184180704,-1.081509338,0.126399319,0.87922475,-1.305886149
2021-01-01T04:24:00Z,-0.700277554,-1.064134669,-0.519724682,2.041945491,0.605736255
2021-01-01T04:25:00Z,-1.126845401,1.47375734,1.569094204,-0.165462702,-0.490394291
2021-01-01T04:26:00Z,0.328399054,1.316842043,1.237317354,0.952778019,-0.262480287
2021-01-01T04:27:00Z,0.830886554,0.22800642,0.36584892,-0.438327504,-1.16361626
2021-01-01T04:28:00Z,0.447181788,1.450058111,-0.04297197,0.304733393,0.238982405
2021-01-01T04:29:00Z,-1.095927023,0.858033241,-0.280462734,-0.809956161,0.950529471
2021-01-01T04:30:00Z,1.042523463,0.100291929,0.248961258,0.028428165,0.488083971
2021-01-01T04:31:00Z,1.166163007,-1.800811654,-0.035337814,-1.174288771,-0.481023719
2021-01-01T04:32:00Z,-0.122999772,0.473423041,0.810047858,1.162918021,0.994710808
2021-01-01T04:33:00Z,-0.112582187,-0.352981289,-0.303479433,-0.498356789,0.248399592
2021-01-01T04:34:00Z,-0.100673055,0.737640731,-1.502898194,-0.948915268,0.576513381
2021-01-01T04:35:00Z,-0.190028107,0.849209241,-0.121603577,0.137970827,0.342471529
2021-01-01T04:36:00Z,1.298604871,-1.486823096,0.759396003,-1.191686721,0.236007514
2021-01-01T04:37:00Z,0.911664121,0.174295851,0.301835814,-0.396846118,-0.580025819
2021-01-01T04:38:00Z,-0.457594878,1.007649961,-0.581821878,1.439563706,-0.954453319
2021-01-01T04:39:00Z,0.089521399,-0.684728041,2.200087686,0.902177277,1.452085146
2021-01-01T04:40:00Z,-0.023226103,-0.213274362,1.428601945,0.747060217,-0.06205744
2021-01-01T04:41:00Z,-0.282950309,-0.238492064,0.023121267,-0.113894358,0.971458816
2021-01-01T04:42:00Z,-0.035691803,0.543896341,-1.446809532,1.274813427,0.218027601
2021-01-01T04:43:00Z,-0.521140221,-1.276820815,2.389667857,1.155508284,0.763715154
2021-01-01T04:44:00Z,1.742859887,0.539949535,-0.320337217,1.268151486,-1.555504533
2021-01-01T04:45:00Z,0.967306851,1.972651209,-1.749873653,-1.799845793,-0.137984214
2021-01-01T04:46:00Z,-0.201745916,-0.640665707,0.655807835,-1.482176881,-0.661940062
2021-01-01T04:47:00Z,0.324931338,2.606412703,0.262093574,-0.520284633,-1.144826195
2021-01-01T04:48:00Z,-1.208158913,-0.508775055,-1.195863534,0.542812961,0.376243148
2021-01-01T04:49:00Z,-0.594064,1.660418463,1.397499946,-0.567232354,0.851047945
2021-01-01T04:50:00Z,1.008243725,-0.378184342,0.220201812,0.264252808,-1.536632167
2021-01-01T04:51:00Z,0.716375087,-0.99713849,1.360481317,-1.666069089,-1.901614826
2021-01-01T04:52:00Z,1.557611409,1.24725259,-0.3466295,0.965267316,0.30749441
