timestamp,value
2014-12-14T12:00:00Z,11315.68947
2014-12-14T13:00:00Z,11255.22776
2014-12-14T14:00:00Z,11096.73761
2014-12-14T15:00:00Z,11079.68228
2014-12-14T16:00:00Z,11214.83242
2014-12-14T17:00:00Z,11227.81274
2014-12-14T18:00:00Z,11202.64761
2014-12-14T19:00:00Z,11107.87881
2014-12-14T20:00:00Z,11236.63795
2014-12-14T21:00:00Z,11228.48756
2014-12-14T22:00:00Z,11196.1769
2014-12-14T23:00:00Z,11121.10675
2014-12-15T00:00:00Z,10858.70826
2014-12-15T01:00:00Z,10967.88983
2014-12-15T02:00:00Z,10965.82333
2014-12-15T03:00:00Z,11044.7185
2014-12-15T04:00:00Z,11326.23195
2014-12-15T05:00:00Z,11363.81037
2014-12-15T06:00:00Z,11550.15748
2014-12-15T07:00:00Z,11534.07038
2014-12-15T08:00:00Z,11387.86692
2014-12-15T09:00:00Z,11273.63108
2014-12-15T10:00:00Z,11322.64978
2014-12-15T11:00:00Z,11360.88001
2014-12-15T12:00:00Z,11572.99989
2014-12-15T13:00:00Z,11655.52201
2014-12-15T14:00:00Z,11544.16774
2014-12-15T15:00:00Z,11398.28776
2014-12-15T16:00:00Z,11271.09912
2014-12-15T17:00:00Z,11418.65521
2014-12-15T18:00:00Z,11283.78325
2014-12-15T19:00:00Z,11592.51252
2014-12-15T20:00:00Z,11633.13869
2014-12-15T21:00:00Z,11499.11943
2014-12-15T22:00:00Z,11834.68793
2014-12-15T23:00:00Z,11796.23581
2014-12-16T00:00:00Z,11864.47192
2014-12-16T01:00:00Z,12162.01452
2014-12-16T02:00:00Z,12076.89548
2014-12-16T03:00:00Z,12331.7934
2014-12-16T04:00:00Z,12426.36899
2014-12-16T05:00:00Z,12579.6637
2014-12-16T06:00:00Z,12627.49656
2014-12-16T07:00:00Z,12498.99684
2014-12-16T08:00:00Z,12585.35826
2014-12-16T09:00:00Z,12480.75221
2014-12-16T10:00:00Z,12582.46882
2014-12-16T11:00:00Z,12814.21051
2014-12-16T12:00:00Z,12893.12108
2014-12-16T13:00:00Z,12981.42366
2014-12-16T14:00:00Z,13142.12171
2014-12-16T15:00:00Z,13235.95243
2014-12-16T16:00:00Z,13339.37083
2014-12-16T17:00:00Z,13503.1977
2014-12-16T18:00:00Z,13638.54496
2014-12-16T19:00:00Z,13618.8244
2014-12-16T20:00:00Z,13561.01453
2014-12-16T21:00:00Z,13411.2723
2014-12-16T22:00:00Z,13328.0252
2014-12-16T23:00:00Z,13319.21368
2014-12-17T00:00:00Z,13475.05735
2014-12-17T01:00:00Z,13648.67537
2014-12-17T02:00:00Z,13687.10918
2014-12-17T03:00:00Z,13752.48347
2014-12-17T04:00:00Z,13787.63493
2014-12-17T05:00:00Z,13817.8094
2014-12-17T06:00:00Z,13817.36546
2014-12-17T07:00:00Z,13843.56992
2014-12-17T08:00:00Z,14017.15889
2014-12-17T09:00:00Z,14078.03008
2014-12-17T10:00:00Z,14196.2954
2014-12-17T11:00:00Z,14376.39074
2014-12-17T12:00:00Z,14275.78223
2014-12-17T13:00:00Z,14366.05666
2014-12-17T14:00:00Z,14477.39454
2014-12-17T15:00:00Z,14511.78897
2014-12-17T16:00:00Z,14524.66943
2014-12-17T17:00:00Z,14704.95069
2014-12-17T18:00:00Z,14788.70217
2014-12-17T19:00:00Z,14766.89209
2014-12-17T20:00:00Z,15018.96483
2014-12-17T21:00:00Z,14833.56017
2014-12-17T22:00:00Z,14863.93023
2014-12-17T23:00:00Z,15038.52653
2014-12-18T00:00:00Z,14921.27662
2014-12-18T01:00:00Z,15181.08968
2014-12-18T02:00:00Z,15125.84245
2014-12-18T03:00:00Z,15361.26538
2014-12-18T04:00:00Z,15545.26993
2014-12-18T05:00:00Z,15738.72014
2014-12-18T06:00:00Z,16004.8456
2014-12-18T07:00:00Z,15732.68366
2014-12-18T08:00:00Z,15808.82061
2014-12-18T09:00:00Z,15730.11146
2014-12-18T10:00:00Z,15813.77024
2014-12-18T11:00:00Z,16134.71049
2014-12-18T12:00:00Z,16158.29814
2014-12-18T13:00:00Z,16217.76838
2014-12-18T14:00:00Z,16096.39299
2014-12-18T15:00:00Z,16185.68553
2014-12-18T16:00:00Z,15999.66865
2014-12-18T17:00:00Z,15783.09982
2014-12-18T18:00:00Z,15745.57567
2014-12-18T19:00:00Z,15710.22195
2014-12-18T20:00:00Z,15806.75598
2014-12-18T21:00:00Z,15985.99799
2014-12-18T22:00:00Z,16151.47125
2014-12-18T23:00:00Z,16037.91406
2014-12-19T00:00:00Z,15964.57774
2014-12-19T01:00:00Z,16143.20262
2014-12-19T02:00:00Z,16148.73308
2014-12-19T03:00:00Z,16270.40682
2014-12-19T04:00:00Z,16498.35188
2014-12-19T05:00:00Z,16345.07732
2014-12-19T06:00:00Z,16378.43861
2014-12-19T07:00:00Z,16420.91894
2014-12-19T08:00:00Z,16281.80602
2014-12-19T09:00:00Z,16229.87802
2014-12-19T10:00:00Z,16359.56684
2014-12-19T11:00:00Z,16195.02649
2014-12-19T12:00:00Z,16354.17948
2014-12-19T13:00:00Z,16332.17647
2014-12-19T14:00:00Z,16274.41687
2014-12-19T15:00:00Z,16427.15341
2014-12-19T16:00:00Z,16399.52236
2014-12-19T17:00:00Z,16698.18013
2014-12-19T18:00:00Z,16576.41506
2014-12-19T19:00:00Z,16484.72743
2014-12-19T20:00:00Z,16618.14418
2014-12-19T21:00:00Z,16503.01942
2014-12-19T22:00:00Z,16633.1394
2014-12-19T23:00:00Z,16801.7552
2014-12-20T00:00:00Z,16707.04805
2014-12-20T01:00:00Z,16716.36498
2014-12-20T02:00:00Z,16555.84885
2014-12-20T03:00:00Z,16443.58878
2014-12-20T04:00:00Z,16375.35274
2014-12-20T05:00:00Z,16424.46268
2014-12-20T06:00:00Z,16469.38162
2014-12-20T07:00:00Z,16410.42607
2014-12-20T08:00:00Z,16424.86593
2014-12-20T09:00:00Z,16076.03729
2014-12-20T10:00:00Z,15963.64055
2014-12-20T11:00:00Z,16139.20816
2014-12-20T12:00:00Z,16191.4998
2014-12-20T13:00:00Z,16379.9884
2014-12-20T14:00:00Z,16443.6624
2014-12-20T15:00:00Z,16210.09314
2014-12-20T16:00:00Z,16162.4169
2014-12-20T17:00:00Z,22994.08436
2014-12-20T18:00:00Z,29850.78807
2014-12-20T19:00:00Z,29831.08289
2014-12-20T20:00:00Z,29639.16215
2014-12-20T21:00:00Z,22717.15359
2014-12-20T22:00:00Z,15883.56937
2014-12-20T23:00:00Z,15730.39084
2014-12-21T00:00:00Z,15936.20565
2014-12-21T01:00:00Z,16075.07789
2014-12-21T02:00:00Z,16000.85059
2014-12-21T03:00:00Z,16150.78154
2014-12-21T04:00:00Z,16161.25983
2014-12-21T05:00:00Z,15962.99607
2014-12-21T06:00:00Z,15848.77866
2014-12-21T07:00:00Z,15685.38015
2014-12-21T08:00:00Z,15432.51049
2014-12-21T09:00:00Z,15399.57387
2014-12-21T10:00:00Z,15511.16236
2014-12-21T11:00:00Z,15512.99072
2014-12-21T12:00:00Z,15564.74905
2014-12-21T13:00:00Z,15633.6917
2014-12-21T14:00:00Z,15450.04064
2014-12-21T15:00:00Z,15670.44174
2014-12-21T16:00:00Z,15813.37833
2014-12-21T17:00:00Z,15602.08214
2014-12-21T18:00:00Z,15668.73921
2014-12-21T19:00:00Z,15475.9587
2014-12-21T20:00:00Z,15349.64117
2014-12-21T21:00:00Z,15401.82201
2014-12-21T22:00:00Z,15402.48101
2014-12-21T23:00:00Z,15509.30764
2014-12-22T00:00:00Z,15583.72068
2014-12-22T01:00:00Z,15717.42778
2014-12-22T02:00:00Z,15783.20536
2014-12-22T03:00:00Z,15635.30399
2014-12-22T04:00:00Z,15488.22892
2014-12-22T05:00:00Z,15579.68937
2014-12-22T06:00:00Z,15551.71007
2014-12-22T07:00:00Z,15548.76171
2014-12-22T08:00:00Z,15758.96119
2014-12-22T09:00:00Z,15587.15538
2014-12-22T10:00:00Z,15698.58961
2014-12-22T11:00:00Z,15831.36185
2014-12-22T12:00:00Z,15713.06247
2014-12-22T13:00:00Z,15749.50911
2014-12-22T14:00:00Z,15735.52558
2014-12-22T15:00:00Z,15524.57493
2014-12-22T16:00:00Z,15400.85212
2014-12-22T17:00:00Z,15422.45229
2014-12-22T18:00:00Z,15365.66118
2014-12-22T19:00:00Z,15558.43707
2014-12-22T20:00:00Z,15648.20139
2014-12-22T21:00:00Z,15664.28374
2014-12-22T22:00:00Z,15718.25662
2014-12-22T23:00:00Z,15665.69433
2014-12-23T00:00:00Z,15500.56047
2014-12-23T01:00:00Z,15557.51171
2014-12-23T02:00:00Z,15625.664
2014-12-23T03:00:00Z,15820.59348
2014-12-23T04:00:00Z,16042.69398
2014-12-23T05:00:00Z,16069.46703
2014-12-23T06:00:00Z,16169.30281
2014-12-23T07:00:00Z,16042.78775
2014-12-23T08:00:00Z,16096.65924
2014-12-23T09:00:00Z,16190.63684
2014-12-23T10:00:00Z,16015.05908
2014-12-23T11:00:00Z,16075.16564
2014-12-23T12:00:00Z,16188.66653
2014-12-23T13:00:00Z,16112.39733
2014-12-23T14:00:00Z,16269.03986
2014-12-23T15:00:00Z,16243.06035
2014-12-23T16:00:00Z,16032.78816
2014-12-23T17:00:00Z,16217.64229
2014-12-23T18:00:00Z,16210.0854
2014-12-23T19:00:00Z,16339.26717
2014-12-23T20:00:00Z,16543.1752
2014-12-23T21:00:00Z,16635.58095
2014-12-23T22:00:00Z,16596.27315
2014-12-23T23:00:00Z,16793.3834
2014-12-24T00:00:00Z,16799.86952
2014-12-24T01:00:00Z,16745.93615
2014-12-24T02:00:00Z,16893.56971
2014-12-24T03:00:00Z,16916.14866
2014-12-24T04:00:00Z,16904.40869
2014-12-24T05:00:00Z,16955.57175
2014-12-24T06:00:00Z,17027.07086
2014-12-24T07:00:00Z,17090.10055
2014-12-24T08:00:00Z,17446.06998
2014-12-24T09:00:00Z,17439.3609
2014-12-24T10:00:00Z,17552.70721
2014-12-24T11:00:00Z,17608.9678
2014-12-24T12:00:00Z,17682.93683
2014-12-24T13:00:00Z,17840.82302
2014-12-24T14:00:00Z,17991.79223
2014-12-24T15:00:00Z,18024.75153
2014-12-24T16:00:00Z,17946.00626
2014-12-24T17:00:00Z,18076.04519
2014-12-24T18:00:00Z,18059.50061
2014-12-24T19:00:00Z,18159.58338
2014-12-24T20:00:00Z,18360.26914
2014-12-24T21:00:00Z,18350.71324
2014-12-24T22:00:00Z,18369.03386
2014-12-24T23:00:00Z,18380.57262
2014-12-25T00:00:00Z,18457.80429
2014-12-25T01:00:00Z,18752.32502
2014-12-25T02:00:00Z,18942.98057
2014-12-25T03:00:00Z,19137.46235
2014-12-25T04:00:00Z,19276.9771
2014-12-25T05:00:00Z,19093.54124
2014-12-25T06:00:00Z,18918.4833
2014-12-25T07:00:00Z,18771.68101
2014-12-25T08:00:00Z,18688.00591
2014-12-25T09:00:00Z,18815.2947
2014-12-25T10:00:00Z,18757.50166
2014-12-25T11:00:00Z,19054.11849
2014-12-25T12:00:00Z,19072.40948
2014-12-25T13:00:00Z,19129.51522
2014-12-25T14:00:00Z,19506.92921
2014-12-25T15:00:00Z,19320.43054
2014-12-25T16:00:00Z,19334.38115
2014-12-25T17:00:00Z,19505.60265
2014-12-25T18:00:00Z,19723.59108
2014-12-25T19:00:00Z,19983.80726
2014-12-25T20:00:00Z,20187.68796
2014-12-25T21:00:00Z,19970.77849
2014-12-25T22:00:00Z,19935.45544
2014-12-25T23:00:00Z,20034.94957
2014-12-26T00:00:00Z,19980.06446
2014-12-26T01:00:00Z,20223.68515
2014-12-26T02:00:00Z,20263.05833
2014-12-26T03:00:00Z,20417.30989
2014-12-26T04:00:00Z,20391.38537
2014-12-26T05:00:00Z,20524.20433
2014-12-26T06:00:00Z,20616.81068
2014-12-26T07:00:00Z,20538.5202
2014-12-26T08:00:00Z,20723.64183
2014-12-26T09:00:00Z,20648.26046
2014-12-26T10:00:00Z,20568.35296
2014-12-26T11:00:00Z,20603.9039
2014-12-26T12:00:00Z,20505.12729
2014-12-26T13:00:00Z,20435.06252
2014-12-26T14:00:00Z,20382.98765
2014-12-26T15:00:00Z,20187.43417
2014-12-26T16:00:00Z,20160.92747
2014-12-26T17:00:00Z,20452.98875
2014-12-26T18:00:00Z,20461.84188
2014-12-26T19:00:00Z,20582.22198
2014-12-26T20:00:00Z,20662.47631
2014-12-26T21:00:00Z,20600.73335
2014-12-26T22:00:00Z,20769.44096
2014-12-26T23:00:00Z,20961.17721
2014-12-27T00:00:00Z,21049.1165
2014-12-27T01:00:00Z,21141.09595
2014-12-27T02:00:00Z,21119.34107
2014-12-27T03:00:00Z,20885.84859
2014-12-27T04:00:00Z,21062.00338
2014-12-27T05:00:00Z,21102.21503
2014-12-27T06:00:00Z,21180.30982
2014-12-27T07:00:00Z,21277.3799
2014-12-27T08:00:00Z,21035.62755
2014-12-27T09:00:00Z,20894.69856
2014-12-27T10:00:00Z,20684.99282
2014-12-27T11:00:00Z,20550.51442
2014-12-27T12:00:00Z,20758.73314
2014-12-27T13:00:00Z,20726.47825
2014-12-27T14:00:00Z,20821.54061
2014-12-27T15:00:00Z,20937.73816
2014-12-27T16:00:00Z,20996.60579
2014-12-27T17:00:00Z,20863.99767
2014-12-27T18:00:00Z,20854.51517
2014-12-27T19:00:00Z,20969.67015
2014-12-27T20:00:00Z,20859.63485
2014-12-27T21:00:00Z,20948.44943
2014-12-27T22:00:00Z,20977.34044
2014-12-27T23:00:00Z,20890.77154
2014-12-28T00:00:00Z,21018.8944
2014-12-28T01:00:00Z,21078.40848
2014-12-28T02:00:00Z,21005.57142
2014-12-28T03:00:00Z,21129.54113
2014-12-28T04:00:00Z,20818.11099
2014-12-28T05:00:00Z,20845.82797
2014-12-28T06:00:00Z,21018.16902
2014-12-28T07:00:00Z,20764.94074
2014-12-28T08:00:00Z,20906.91845
2014-12-28T09:00:00Z,20929.60167
2014-12-28T10:00:00Z,20898.95759
2014-12-28T11:00:00Z,21148.79753
2014-12-28T12:00:00Z,21288.3021
2014-12-28T13:00:00Z,21192.33881
2014-12-28T14:00:00Z,20974.29913
2014-12-28T15:00:00Z,20724.22939
2014-12-28T16:00:00Z,20579.93377
2014-12-28T17:00:00Z,20380.25625
2014-12-28T18:00:00Z,20493.23227
2014-12-28T19:00:00Z,20431.09671
2014-12-28T20:00:00Z,20246.35346
2014-12-28T21:00:00Z,20415.98125
2014-12-28T22:00:00Z,20284.41501
2014-12-28T23:00:00Z,20294.91373
2014-12-29T00:00:00Z,20299.02293
2014-12-29T01:00:00Z,20384.82047
2014-12-29T02:00:00Z,20284.74206
2014-12-29T03:00:00Z,20357.29042
2014-12-29T04:00:00Z,20355.94433
2014-12-29T05:00:00Z,20490.15429
2014-12-29T06:00:00Z,20591.54745
2014-12-29T07:00:00Z,20743.23146
2014-12-29T08:00:00Z,20857.34654
2014-12-29T09:00:00Z,20384.69557
2014-12-29T10:00:00Z,20434.11286
2014-12-29T11:00:00Z,20304.09948
2014-12-29T12:00:00Z,20203.35882
2014-12-29T13:00:00Z,20148.78751
2014-12-29T14:00:00Z,20307.07137
2014-12-29T15:00:00Z,20204.16107
2014-12-29T16:00:00Z,20047.73107
2014-12-29T17:00:00Z,20356.06802
2014-12-29T18:00:00Z,20094.69304
2014-12-29T19:00:00Z,20127.63117
2014-12-29T20:00:00Z,20180.5861
2014-12-29T21:00:00Z,19867.53169
2014-12-29T22:00:00Z,19868.25597
2014-12-29T23:00:00Z,19912.82693
2014-12-30T00:00:00Z,19984.27678
2014-12-30T01:00:00Z,20162.8861
2014-12-30T02:00:00Z,20199.5081
2014-12-30T03:00:00Z,20163.02139
2014-12-30T04:00:00Z,20138.65337
2014-12-30T05:00:00Z,20106.97041
2014-12-30T06:00:00Z,20013.99278
2014-12-30T07:00:00Z,19839.7132
2014-12-30T08:00:00Z,19727.01847
2014-12-30T09:00:00Z,19685.62497
2014-12-30T10:00:00Z,19693.21437
2014-12-30T11:00:00Z,19802.49151
2014-12-30T12:00:00Z,26637.02953
2014-12-30T13:00:00Z,33403.56597
2014-12-30T14:00:00Z,33642.60855
2014-12-30T15:00:00Z,33734.99993
2014-12-30T16:00:00Z,27100.02343
2014-12-30T17:00:00Z,20441.72754
2014-12-30T18:00:00Z,20220.02893
2014-12-30T19:00:00Z,20145.455
2014-12-30T20:00:00Z,20105.66642
2014-12-30T21:00:00Z,20142.06131
2014-12-30T22:00:00Z,20257.23775
2014-12-30T23:00:00Z,20525.85922
2014-12-31T00:00:00Z,20558.67078
2014-12-31T01:00:00Z,20506.0269
2014-12-31T02:00:00Z,20377.95686
2014-12-31T03:00:00Z,20130.77935
2014-12-31T04:00:00Z,20460.89198
2014-12-31T05:00:00Z,20603.63344
2014-12-31T06:00:00Z,20897.79093
2014-12-31T07:00:00Z,21059.18281
2014-12-31T08:00:00Z,20858.42448
2014-12-31T09:00:00Z,20854.44949
2014-12-31T10:00:00Z,20863.63171
2014-12-31T11:00:00Z,21033.39725
2014-12-31T12:00:00Z,21153.06993
2014-12-31T13:00:00Z,21195.91056
2014-12-31T14:00:00Z,21200.48561
2014-12-31T15:00:00Z,20961.45472
2014-12-31T16:00:00Z,21037.52084
2014-12-31T17:00:00Z,21295.11143
2014-12-31T18:00:00Z,21187.65568
2014-12-31T19:00:00Z,21386.94066
2014-12-31T20:00:00Z,21241.48309
2014-12-31T21:00:00Z,20997.59234
2014-12-31T22:00:00Z,21315.24315
2014-12-31T23:00:00Z,21494.04317
2015-01-01T00:00:00Z,21846.7626
2015-01-01T01:00:00Z,22078.8444
2015-01-01T02:00:00Z,21851.73661
2015-01-01T03:00:00Z,21847.40657
2015-01-01T04:00:00Z,21638.72521
2015-01-01T05:00:00Z,21633.75416
2015-01-01T06:00:00Z,21906.56611
2015-01-01T07:00:00Z,21931.05789
2015-01-01T08:00:00Z,22147.31606
2015-01-01T09:00:00Z,22169.21112
2015-01-01T10:00:00Z,22145.18989
2015-01-01T11:00:00Z,22225.17686
2015-01-01T12:00:00Z,22302.57842
2015-01-01T13:00:00Z,22398.34639
2015-01-01T14:00:00Z,22468.9007
2015-01-01T15:00:00Z,22419.17039
2015-01-01T16:00:00Z,22326.08507
2015-01-01T17:00:00Z,22407.31735
2015-01-01T18:00:00Z,22427.95565
2015-01-01T19:00:00Z,22669.02444
2015-01-01T20:00:00Z,22608.64345
2015-01-01T21:00:00Z,22692.08719
2015-01-01T22:00:00Z,22734.48815
2015-01-01T23:00:00Z,22857.34719
2015-01-02T00:00:00Z,23082.30995
2015-01-02T01:00:00Z,23280.69566
2015-01-02T02:00:00Z,23452.97441
2015-01-02T03:00:00Z,23378.87908
2015-01-02T04:00:00Z,23396.5577
2015-01-02T05:00:00Z,23042.72451
2015-01-02T06:00:00Z,23317.63553
2015-01-02T07:00:00Z,23264.76238
2015-01-02T08:00:00Z,23690.92299
2015-01-02T09:00:00Z,24098.61856
2015-01-02T10:00:00Z,23942.2627
2015-01-02T11:00:00Z,24218.43855
2015-01-02T12:00:00Z,24113.43949
2015-01-02T13:00:00Z,24121.01401
2015-01-02T14:00:00Z,24253.56159
2015-01-02T15:00:00Z,24429.58553
2015-01-02T16:00:00Z,24260.74781
2015-01-02T17:00:00Z,24338.02187
2015-01-02T18:00:00Z,24462.31278
2015-01-02T19:00:00Z,24193.03748
2015-01-02T20:00:00Z,24210.67462
2015-01-02T21:00:00Z,24406.42964
2015-01-02T22:00:00Z,24305.74332
2015-01-02T23:00:00Z,24396.18821
2015-01-03T00:00:00Z,24623.46667
2015-01-03T01:00:00Z,24482.31991
2015-01-03T02:00:00Z,24550.17432
2015-01-03T03:00:00Z,24559.43845
2015-01-03T04:00:00Z,24518.30229
2015-01-03T05:00:00Z,24703.74605
2015-01-03T06:00:00Z,24853.34994
2015-01-03T07:00:00Z,24973.8466
2015-01-03T08:00:00Z,25347.69055
2015-01-03T09:00:00Z,25450.39492
2015-01-03T10:00:00Z,25363.99469
2015-01-03T11:00:00Z,25454.40989
2015-01-03T12:00:00Z,24922.58882
2015-01-03T13:00:00Z,24903.34949
2015-01-03T14:00:00Z,25065.26672
2015-01-03T15:00:00Z,25055.41076
2015-01-03T16:00:00Z,25389.11925
2015-01-03T17:00:00Z,25329.00072
2015-01-03T18:00:00Z,25400.56592
2015-01-03T19:00:00Z,25377.31905
2015-01-03T20:00:00Z,25526.21991
2015-01-03T21:00:00Z,25614.31842
2015-01-03T22:00:00Z,25461.29073
2015-01-03T23:00:00Z,25547.71639
2015-01-04T00:00:00Z,25641.8103
2015-01-04T01:00:00Z,25565.26464
2015-01-04T02:00:00Z,25509.8428
2015-01-04T03:00:00Z,25402.83268
2015-01-04T04:00:00Z,25221.7244
2015-01-04T05:00:00Z,25270.39125
2015-01-04T06:00:00Z,25442.34281
2015-01-04T07:00:00Z,25569.60245
2015-01-04T08:00:00Z,25383.21738
2015-01-04T09:00:00Z,25317.42429
2015-01-04T10:00:00Z,25387.12315
2015-01-04T11:00:00Z,25181.63855
2015-01-04T12:00:00Z,25440.48787
2015-01-04T13:00:00Z,25335.88625
2015-01-04T14:00:00Z,25217.76971
